Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
22,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"At Magellan, our investment team diligently engages with companies on Environmental, Social and Governance (ESG) risks and opportunities to strengthen our conviction in portfolio risk management and improve investment outcomes.",,,,Magellan,2023.0,,,,,,,,,,,,https://www.magellangroup.com.au/insights/magellan-explains-scope-12-3-carbon-emissions/,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-23,Policy commitments,"Magellan is committed to responsible investment. At Magellan, successful investing is about identifying and owning, for the long-term, companies that can sustainably generate excess returns on capital for years to come. As long-term owners, we aim to act as responsible stewards of our client's investments by integrating Environmental, Social and Governance (ESG) issues into our investment process, exercising our proxy voting rights and having an open dialogue with portfolio companies on various topics.",,,,Magellan,2023.0,,,,,,90,,,,,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-24,Embedding policy commitments,"In 2023, as part of Magellan's commitment to the Net Zero Asset Manager Initiative (NZAMi), we enhanced the alignment assessment to net zero for all investee companies utilising the net zero investment framework (NZIF). Where an investee company does not have a net zero target, science-based targets or a credible strategy, we will prioritise engagement, particularly for the high-emitting sectors.",,,,Magellan,2023.0,,,,,,96,,,,,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,Risk management framework,,,Magellan,2023.0,"Magellan has adopted a risk management framework based on AS/NZS ISO 31000:2018 Risk ManagementÃ¢ÂÂGuidelines and RG 259 Risk Management Systems of responsible entities. The Framework supports a structured and focused approach to identifying, managing, and reviewing risk to complement the strategies adopted to achieve Magellan's corporate objectives.",,,,,,15,"Risk Management, Framework, Certification,",8,G,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,Magellan has a Whistleblowing Policy and is committed to an environment where employees (and those covered by the Policy) can report issues free from victimisation.,,,,Magellan,2023.0,,,,,,,10,,,,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-27,Compliance with laws and regulations,"The Board, in consultation with management, determines appropriate corporate governance practices, taking into account the Corporations Act 2001 (Cth), ASX Listing Rules, ASX Corporate Governance Council Principles and Recommendations (""Governance Principles""), regulatory requirements of the Australian Securities and Investments Commission and legislative and regulatory requirements of jurisdictions in which Magellan operates.",,,,Magellan,2023.0,,,,,,,2,,,,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-28,Membership associations,"PRI, CDP, RIAA, PRI Montreal Pledge, Tobacco Free Finance Pledge Signatory, Investor Group on Climate Change, Net Zero Asset Managers Initiative",,,,Magellan,2023.0,,,,,,90,,,,,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Magellan In The Know,,,Magellan,2023.0,"We also enhanced our public reporting on engagement and voting outcomes for the year in our inaugural annual stewardship reports, including case studies with positive outcomes. In addition, we are focussed on investor education with sustainability-themed 'Magellan In The Know' podcasts and 'Magellan Minutes'.",,,,,90,14,"Engagement, Stakeholder, Stewardship Report",8,S,,,,,,,,,,,,,,,,
30,,2.0,General Disclosures,2-30,Collective bargaining agreements,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,3.0,Material Topics,3-1,Process to determine material topics,Magellan integrates climate considerations into investment and ownership decisions at the investment level. Magellan and Airlie's Investment Team are responsible for identifying material climate-related risks and opportunities and their impact within investment portfolios as part of their investment process. The ESG Team actively collaborates with analysts to assess climate-related risks and opportunities.,,,,Magellan,2023.0,,,,,,95,,,,,,,,,,,,,,,,,,,,
32,,3.0,Material Topics,3-2,List of material topics,"We outline our sustainability priorities and activities 2023 in the following sections: Environment, People, Community, Cybersecurity and Privacy, and Modern Slavery.",,,,Magellan,2023.0,,,,,,90,,,,,,Annual Report,,,,,,,,,,,,,,
33,,3.0,Material Topics,3-3,Management of material topics,"We point out the risk of a similar event not to be alarmist or even to draw a comparison to the GFC but to remind ourselves that financial markets can unravel over months and in stages, and we would be complacent to assume all is resolved in the economic system today. Strong equity markets do not preclude a new financial shock ahead.",,,,Magellan,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
34,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,We are confident some of our portfolio holdings are well-positioned as enablers of the new AI era with precise commercial applications. Some industries may be affected positively and negatively; the advertising industry is one for which our analysis shows change and disruption ahead.,,,,Magellan,2023.0,,,,,,2,,,,,,,,,,,,,,,,,,,,
35,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Net Zero Investment Framework,,,Magellan,2023.0,The last year has focused on assessing the alignment of our portfolio companies to net zero using the Net Zero Investment Framework (NZIF). This analysis supports the development of targets submitted to the Net Zero Asset Manager initiative.,,,,,"2, 90",,"Net Zero Investment Framework, Initiatives, Assessment",13,E,,,,,,,,,,,,,,,,
36,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,CDP climate change program,,,Magellan,2023.0,"Magellan is a signatory to the CDP climate change program. CDP holds the most extensive global collection of self-reported climate change, water and forest-risk data to transform how the world does business to prevent dangerous climate change and protect natural resources.",,,,,"3, 95",,"CDP Program, Climate Change, Agreement",13,E,,,,,,,,,,,,,,,,
37,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,"Climate change is an increasingly important issue for global companies and investors, potentially affecting business models through government regulation (e.g. carbon pricing), technology and consumption patterns. Notably, there are also significant opportunities for companies to profitably deploy capital into areas that meet the needs of a decarbonising world. These factors, directly and indirectly, impact the relative cost of companies' products and services, customer demand and pricing power.",,,,Magellan,2023.0,,,,,,95,,,,,,,,,,,,,,,,,,,,
38,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Inflation Expectations Survey data,,,Magellan,2023.0,"We continue to watch inflation expectations survey data, which shows worrisome levels of elevated and rising expectations amongst consumers in Australia (from 5% to 5.2% in June) and the UK, while in the US, both business and consumer inflation expectations have remained anchored and are indeed falling. Germany has recently reported two-quarters of negative real GDP growth and is technically in recession. Recessionary conditions in the coming months continue to be our base case, though we believe in the US; this is likely to be mild with potentially slightly positive nominal growth (barring a financial shock).",,,,,"2, 5",,"Economic Outlook, Inflation, Survey data",8,G,,,,,,,,,,,,,,,,
44,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,"We are focused on understanding how this shift in AI will create new addressable markets and earning streams and thus accelerate growth. At the same time, we are thoughtful about the factors that will disrupt some industries and companies as the changes bring down barriers to entry, switching costs, cost advantages and other significant factors.",,,,Magellan,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
