Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
109,,Falling objects,0.0,0.0,0.0,0,0.0,,,,,,
110,,Lifting operations,0.0,0.0,0.0,0,0.0,,,,,,
111,,Rail ÃÂ (covers rail collision and rail impact on person),0.0,0.0,0.0,0,0.0,,,,,,
112,,Slope failure,0.0,0.0,0.0,0,0.0,,,,,,
113,,Uncontrolled release of energy,0.0,0.0,0.0,0,0.0,,,,,,
114,,"Underground ÃÂ (covers fire, hoisting, outburst, inrush, rockfall)",0.0,0.0,0.0,0,0.0,,,,,,
115,,Explosives,0.0,0.0,0.0,0,0.0,,,,,,
116,,Vehicles (vehicle collision or rollover/vehicle impact on person),0.0,0.0,0.0,0,0.0,,,,,,
117,,Mass transport,0.0,0.0,0.0,0,0.0,,,,,,
118,,Security,0.0,0.0,0.0,0,0.0,,,,,,
121,,All-injury frequency rate (AIFR),2023.0,2022.0,2021.0,2020,2019.0,,,,,,
122,,"All-injury frequency rate (per 200,000 hours worked) - employees",0.35,0.32,0.34,0.27,0.39,,,,,,
123,,"All-injury frequency rate (per 200,000 hours worked) - contractors",0.39,0.48,0.45,0.46,0.44,,,,,,
124,,"A contractor is defined as a person or organisation providing services to an employer at the employer's workplace in accordance with agreed specifications, terms and conditions.",,,,,,,,,,,
126,,Numbers restated from those originally published to ensure comparability over time.,,,,,,,,,,,
