Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
142,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,,HSEH Interactions,,APA Group,2023.0,"In FY23, 4,334 HSEH Interactions were completed by our leaders. It was a 13% increase from FY22 and reflects a consistent effort by leadership across the organization to engage in meaningful conversations actively.","4,334 HSEH interactions completed by our leaders, an 18% increase from FY22.",,Sustainability Report Data Book FY23,,42,,"HSEH Interactions, Leaders, Meaningful Conversations","3, 8",S,,,,,,,,,,,,,,,
143,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,,Health and Safety Survey,,APA Group,2023.0,"A Health and Safety survey was undertaken across the business in December 2022. The survey focused on four key areas: Health and well-being, Safety Systems, Safety Leadership, etc.","With a participation rate of 70%, APA achieved an overall score of 76%, 1% above the industry benchmark.",,Sustainability Report Data Book FY23,,42,,"Survey, Health and Well-being, Safety Systems","3, 8",S,,,,,,,,,,,,,,,
144,,403.0,Occupational Health and Safety,403-05,Worker training on occupational health and safety,,Assurance Service Adoption,,,APA Group,2023.0,We engaged Deloitte to undertake limited assurance of selected key performance indicators included in the Safety Performance section of our FY23 Sustainability Data Book. It is by the Australian Standard on Assurance Engagements ASAE 3000 Assurance Engagements other than Audits or Reviews of Historical Financial Information issued by the Australian Auditing and Assurance Standards Board (ASAE 3000).,,,Sustainability Report Data Book FY23,,45,,"Assurance, Safety Performance, Australian Standard","3, 8",S,,,,,,,,,,,,,,,
145,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,Safety Compliance,,,APA Group,2023.0,APA received one regulatory (safety) penalty infringement notice and 20 regulatory (safety) improvement notices in FY23. Workplace Health and Safety Queensland issued the infringement notice on an APA contractor undertaking electrical repairs on several inverters at our Dugald River Solar Farm without the appropriate electrical licences. \t,"It resulted in a $2,000 penalty. The same Regulator issued the 20 improvement notices during an inspection at the Dugald River Solar Farm. All messages were related to minor administrative matters at the site and were promptly rectified.",,Sustainability Report Data Book FY23,,45,,"Penalty, Regulatory Improvement, Electrical License","3, 8",S,,,,,,,,,,,,,,,
146,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Improved Assurance Schedule Targeting Critical Risk,,,APA Group,2023.0,The FY23 Assurance Schedule focused on APAÃ¢ÂÂs critical risks linked to our Fatal Risk Protocols. This schedule was designed to measure the effectiveness of critical risks across various APA operations.,"In FY23, 17 Line 2 assurance HSEH Management System activities were undertaken according to the schedule. It included auditing 1,332 controls, resulting in an overall compliance rating of 97% across all assessed areas.",,Sustainability Report Data Book FY23,,43,,"Assurance, Fatal Risk, APA Operations","3, 8",S,,,,,,,,,,,,,,,
147,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Psychosocial Risk Management,,,APA Group,2023.0,"APA has taken steps to respond to recent Work Health and Safety (WHS) legislation changes with the inclusion of Psychosocial Risk within the HSEH Risk Register. A new WHS management system protocol has been drafted, and a psychosocial hazards and controls assessment has been completed.",,,Sustainability Report Data Book FY23,,43,,"Work Health, Safety, Legislation Changes","3, 8",S,,,,,,,,,,,,,,,
148,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,Improved Health and well-being Support,,,APA Group,2023.0,"To test the effectiveness of support mechanisms associated with psychosocial risk management, we completed a review of the Employee Assistance Program (EAP). As a result of the review, a decision was made to partner with Sonder Ã¢ÂÂ a best-in-class, technology-enabled platform that assists APA employees, contingent workers and their families across all aspects of Health.",,,Sustainability Report Data Book FY23,,43,,"Psychosocial, Risk Management, Health","3, 8",S,,,,,,,,,,,,,,,
149,,403.0,Occupational Health and Safety,403-09,Work-related injuries,"In FY23, APA had 3.4 injuries (LTI, MTI, MOTI) count/million hours of Total Recordable Injury Frequency Rate (TRIFR)",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,45,,,,,,APA FY23 Sustainability Data Book - 7. Health & Safety,,,,,,,,,,,,,
150,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,Safety Lag Indicators,,,APA Group,2023.0,"In FY23, APA did not record any Fatalities or Actual Serious Harm incidents. In line with our Serious Harm Prevention initiatives, APA recorded 33 Potential Serious Harm Incidents versus 46 in FY22.",,,Sustainability Report Data Book FY23,,45,,"Fatalities, Incident, Prevention","3, 8",S,,,,,,,,,,,,,,,
151,,404.0,Training and Education,404-01,Average hours of training per year per employee,"In FY23, APA conducted 7,492 hours of Mandatory APA Compliance training, 30,920 hours of Role-specific training, and 2,130 hours of Other training.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,40,,,,,,,,,,,,,,,,,,,
152,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Employee Assistance Program,,,APA Group,2023.0,"In FY23, APA enlisted a new Employee Assistance Program provider with the capacity to offer primary and secondary health and well-being support to APA's First Nations staff and their families. Additionally, APA reviewed the Employee Assistance Program to assess the effectiveness of the support mechanisms related to psychosocial risk management.",,,Sustainability Report Data Book FY23,,"35, 43",,"Health and well-being, First Nations, Employee Assistance","4, 8",S,,,,,,,,,,,,,,,
153,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Leadership Training and Capability,,,APA Group,2023.0,"APA continues to invest in developing our people, seeking to maximise collaboration and effectiveness and allow everyone to reach their full career potential. To further develop the capability of our leaders, we offer a suite of leadership development courses, including the Ignite Talent Program, Elevate Talent Program, and INSEAD Leadership Curriculum.\t",,,Sustainability Report Data Book FY23,,41,,"Career Potential, Leadership Development, Curriculum and Program","4, 8",S,,,,,,,,,,,,,,,
154,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Technical Training,,,APA Group,2023.0,"Over FY23, two new learning technologies were introduced. A wearable digital headset (RealWear) was trialled and introduced as a field-based assessment methodology in Certificate III Gas Supply (System Operations).",,,Sustainability Report Data Book FY23,,41,,"Learning Technologies, RealWear, Assessment Methodology","4, 8",S,,,,,,,,,,,,,,,
155,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Talent Pipeline,,,APA Group,2023.0,"APA successfully executed a compelling employee value proposition and implemented effective talent programs to nurture and sustain talent pipelines. APA Early Talent Strategy resulted in an increased intake of graduates and interns, achieving a better gender balance in the Program.\t",Ã¢ÂÂ¢ 2023 Graduate Program = 24 Graduates with an 11 Female: 13 Male gender split (46%)\nÃ¢ÂÂ¢ 2022/2023 Internship Program = 34 Interns with 18 Female: 16 Male gender split (53%),,Sustainability Report Data Book FY23,,41,,"Value Proposition, Talent Pipeline, Graduate and Intern",4. 8,S,,,,,,,,,,,,,,,
156,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
157,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,APAÃ¢ÂÂs Gender Target Action Plan,,APA Group,2023.0,"In FY23, under APAÃ¢ÂÂs Gender Target Action Plan, female representation among total employees increased to 31.8%, up from 29.5% in FY22. Senior Leader female representation increased to 31.4%, up from 30.4%, with female representation in the Executive Leadership Team increasing from 29% in FY22 to 44% in FY23.",,,Sustainability Report Data Book FY23,,39,,"Female Representation, Senior Leader, Gender Target","5, 8",S,,,,,,,,,,,,,,,
158,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,Female Representation in Operational Divisions,,APA Group,2023.0,"APAÃ¢ÂÂs challenge is to increase female representation in operational divisions. These areas have many roles requiring science, technology, engineering and mathematics (STEM) disciplines, in which females are generally underrepresented.",,,Sustainability Report Data Book FY23,,39,,"Female Representation, Operational Divisions, STEM","5, 8",S,,,,,,,,,,,,,,,
159,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,Graduate Program Intake,,APA Group,2023.0,"APA is also working to improve age diversity. Over 91% of employees are aged 30 years and over. We continued to address this disparity during the year through a focused early talent strategy, including an increase in our FY23 Graduate Program intake and identifying younger talent through a continued focus on internships, traineeships, and our National Apprenticeship Program.",,,Sustainability Report Data Book FY23,,39,,"Age Diversity, Early Talent Strategy, Graduate Program Intake",5. 8,S,,,,,,,,,,,,,,,
160,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,Attractions and Retention Strategies for Workforce Strategy,,APA Group,2023.0,"The increase in workforce mobility experienced nationally over the past 18 months continued. In response, APA accelerated several attraction and retention strategies throughout the year.","APA accelerated several attraction and retention strategies throughout the year, with APAÃ¢ÂÂs voluntary employee turnover rate improving to 11.5% for FY23, down from 13.4% in FY22.",,Sustainability Report Data Book FY23,,39,,"Workforce Mobility, Attraction Strategy, Retention Strategy",5. 8,S,,,,,,,,,,,,,,,
161,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
162,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,Respect@Work Procedure,,,APA Group,2023.0,"Our commitment is to providing and fostering an inclusive and respectful workplace with safe, fair, and positive working conditions. APA has zero tolerance for any form of harmful behaviour, including unlawful discrimination, bullying, harassment, sexual harassment, sex-based harassment, defamation, victimisation and other inappropriate behaviour.",,,Sustainability Report Data Book FY23,,39,,"Inappropriate Behaviour, Commitment, Workplace",8,S,,,,,,,,,,,,,,,
163,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,Freedom of Association and Collective Bargaining,,,APA Group,2023.0,"APA provides industrial relations training for Union Right of Entry operations leaders and other key Fair Work Industrial Relations principles, such as freedom of association and unprotected industrial action. APA does not tolerate any form of discrimination or exclusionary behaviour. In FY23, APA recorded zero incidents of discrimination.","In FY23, APA recorded zero incidents of discrimination.",,Sustainability Report Data Book FY23,,40,,"Training and Operation, Fair Work, Industrial Relations",8,S,,,,,,,,,,,,,,,
164,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,,CIPS Corporate Ethics Mark,,,APA Group,2023.0,"The CIPS Corporate Code of Ethics was developed as part of its commitment to reinforcing ethical values across all procurement and supply practices. By adopting the voluntary code, APA commits to:\nÃ¢ÂÂ ensuring consistent understanding of business ethics across the organization at all levels,\nÃ¢ÂÂ continually enhance knowledge of all relevant laws and regulations in the countries in which the organization operates, either directly or indirectly,\nÃ¢ÂÂ eradicating unethical business practices, including bribery, fraud, corruption and human rights abuses, such as modern slavery and child labour.",,,Sustainability Report Data Book FY23,23,,,"Business Ethics, Law and Regulations, Child Labour","3, 8",S,,APA Modern Slavery Statement 2022,,,,,,,,,,,,,
