Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
109,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,,Net Zero Emissions Data and Reporting Project,,,APA Group,2023.0,"In FY24, APA will start our Net Zero Emissions Data and Reporting Project. This project will deliver a single source of truth emissions data and reporting platform with automated data flows for Scope 1, 2, and 3 and end-user emissions.",,,Sustainability Report Data Book FY23,43,,,"Net Zero Emissions, Data, Reporting Project",13,E,,Climate Report 2023,,,,,,,,,,,,,
110,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,,Renewable Electricity Procurement Strategy,,,APA Group,2023.0,"Renewable electricity is one of the opportunities in the field of energy sources. It will be implemented through a renewable electricity procurement strategy, achieving 100 renewable electricity targets for FY23 in the short to long term by group-wide asset class.",,,Sustainability Report Data Book FY23,25,,,"Renewable Electricity, Energy Sources, Procurement Strategy",13,E,,Climate Report 2023,,,,,,,,,,,,,
111,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,Gruyere Hybrid Energy Microgrid,,,APA Group,2023.0,"In FY23, APA commissioned our first-ever hybrid energy microgrid, supplying the remote Gruyere Gold Mine in Western Australia. The project included an expansion of our existing gas-fired generation and installing a 13 MW solar farm backed up by a 4.4 MW/4.4 MWh battery energy storage system.\t","As a result, we have increased our total generation and storage capacity at Gruyere from 47 MW to 64 MW. We are expected to deliver an overall reduction in emissions intensity for our customers. We expect the overall carbon intensity to reduce by 10%.",,Sustainability Report Data Book FY23,41,,,"Hybrid Energy Microgrid, Gruyere Gold Mine, Fired-Gas Generation",7,E,,Climate Report 2023,,,,,,,,,,,,,
112,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,Fully Offset Business Travel,,,APA Group,2023.0,"Core business activities such as procurement of goods and services and business travel make up about 40%1 % of our Scope 3 emissions. As part of our approach to tackling these core operational emissions, we fully committed to offset all business travel.","As a result, we delivered a net emissions reduction of 5,646 t CO2-e by surrendering an equivalent volume of ACCUs.",,Sustainability Report Data Book FY23,40,,,"Procurement, Business Travel, Operational Emissions",13,E,,Climate Report 2023,,,,,,,,,,,,,
113,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,Climate Leaders Coalition,,,APA Group,2023.0,APA has supported broader supply chain decarbonisation through participation in the Climate Leaders Coalition. This participation supported the development of the Scope 3 Roadmap and the GasCo proof of concept.,,,Sustainability Report Data Book FY23,53,,,"Decarbonisation, Participation, Climate Leaders Coalition",13,E,,Climate Report 2023,,,,,,,,,,,,,
114,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,Greenhouse Gas Emissions Data Enhancement,,,APA Group,2023.0,"Specific to Scope 3 emissions, in FY23, we:\nÃ¢ÂÂ¢ developed emissions inventories for FY21Ã¢ÂÂFY23 and obtained limited assurance on our Scope 3 and end-user emissions over these reporting periods.\nÃ¢ÂÂ¢ revised methods across several categories,re-categorised emissions from owned assets and revamped our data templates.",,,Sustainability Report Data Book FY23,43,,,"Emissions Inventories, Limited Assurance, Data Templates",13,E,,Climate Report 2023,,,,,,,,,,,,,
115,,305.0,Emissions,305-04,GHG emissions intensity,APA calculates the intensity of power generation emissions for all power generation facilities under APAÃ¢ÂÂs operational control. Power generation emissions intensity is calculated by dividing the gross Scope 1 and Scope 2 emissions (t CO2-e) by the total electricity (MWh) produced. Reported in t CO2-e/MWh. \t,,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,7,,,,,,,FY23 Greenhouse Gas Emissions and Energy Calculation Methodology,,,,,,,,,,,,,
116,,305.0,Emissions,305-05,Reduction of GHG emissions,"In FY23, APA resulted in a reduction of 6.7% (net) and 3.7% (gross) greenhouse gas emissions reduction from gas infrastructure from the target of 30% reduction (net) by 2030.",Procurement of 100% Renewable Electricity,,,APA Group,2023.0,APA delivered a 3.7% gross reduction in APA's greenhouse gas emissions primarily through procuring 100% renewable electricity in FY23. It has resulted in zero Scope 2 emissions for our gas infrastructure assets.,,,Sustainability Report Data Book FY23,32,,,"GHG Reduction, Procurement, Renewable Electricity",13,S,,,,,,,,,,,,,,,
117,,305.0,Emissions,305-05,Reduction of GHG emissions,,Re-baselining APA Orbost Divestment and Methodology Changes,,,APA Group,2023.0,"In FY23, we re-baselined APAÃ¢ÂÂs FY21 (base year) inventory and FY22 emissions values by the Greenhouse Gas Protocol and APAÃ¢ÂÂs re-baselining principles. The main changes were principally due to:\nÃ¢ÂÂ¢ divesting the Orbost Gas Processing Plant (OGPP) with operational control ceasing in May 2023\nÃ¢ÂÂ¢ a change in the National Greenhouse Energy Reporting (NGER) (measurement) Determination relating to fugitive emissions from gas storage and our distribution networks.",It resulted in proportionate adjustments to the target emissions trajectory needed to achieve our commitment of a 30% emissions reduction by 2030 and a 3.3% annual emissions reduction (relative to the revised FY21 baseline).\t,,Sustainability Report Data Book FY23,32,,,"Re-baselining Principles, Emission Values, GHG",13,E,,,,,,,,,,,,,,,
118,,305.0,Emissions,305-05,Reduction of GHG emissions,,Dugald River Solar Farm,,,APA Group,2023.0,"APA completed installing 88 MW Dugald River Solar Farm (DRSF) in North Queensland in FY23. The first renewable power generator in North West Queensland, this new asset will deliver lower-cost energy and reduced greenhouse gas emissions, with supply firmed by APAÃ¢ÂÂs existing gas-fired power generation assets.",,,Sustainability Report Data Book FY23,36,,,"Dugald River Solar Farm, Renewable Power Generator,",13,E,,,,,,,,,,,,,,,
119,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
120,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions","In FY22, APA produced 4,694 tonnes of total oxides of nitrogen emissions, 75 tonnes of total oxides of sulphur emissions, and 381 tonnes of total direct volatile organic compounds emissions.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,9,,,"Nitrogen Emissions, Oxides of Sulfur Emissions, Volatile Organic Compounds Emissions",7,E,,APA FY23 Sustainability Data Book - 9. Air Emissions,,,,,,,,,,,,,
121,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
122,,306.0,Waste,306-02,Management of significant waste-related impacts,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
123,,306.0,Waste,306-03,Waste generated,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
124,,306.0,Waste,306-04,Waste diverted from disposal,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
125,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,APA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
126,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,,,Regulatory Pipeline Frameworks,,APA Group,2023.0,"Gas pipelines in Australia are regulated under the National Gas Law (NGL) and National Gas Rules (NGR) by the Australian Energy Regulator (AER) or the Economic Regulation Authority of Western Australia (ERA). On 2 March 2023, amendments to the NGL and NGR were proclaimed and enacted across all States except Western Australia.",,,Sustainability Report Data Book FY23,,12,,"Gas Pipeline, National Gas Law, National Gas Rules",13,E,,,,,,,,,,,,,,,
127,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,Code of Conduct,,,APA Group,2023.0,"The principles and business standards that support safety, anti-harassment, anti-bullying, anti-discrimination, human rights (such as modern slavery), community engagement, environmental protection, anti-corruption and data privacy and security, and prevent anti-competitive behaviour. Our Code makes it clear that we expect our suppliers, contractors, and business partners to uphold the principles and standards of our Code.",,,Sustainability Report Data Book FY23,20,,,"Principles, Business Standards, Environmental Protection","9, 16",G,,APA Modern Slavery Statement 2022,,,,,,,,,,,,,
128,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,Responsible Procurement Strategy,,,APA Group,2023.0,"In FY22, APA engaged a professional third-party service provider to assist in developing our inaugural Responsible Procurement Strategy. The objective is to undertake a broader Environment, Social and Governance (ESG) and modern slavery risk and opportunity assessment within APAÃ¢ÂÂs supply chain utilising the third-party risk tool.",,,Sustainability Report Data Book FY23,23,,,"Third-party Service Provider, Responsible Procurement Strategy, Supply Chain",17,G,,APA Modern Slavery Statement 2022,,,,,,,,,,,,,
129,,401.0,Employment,401-01,New employee hires and employee turnover,"In FY23, APA hired 387 new male and 258 new female employees. APA has 14.4% total employee turnover and 11.5% voluntary employee turnover.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,6,,,,5,S,,APA FY23 Sustainability Data Book - 6. People & Culture,,,,,,,,,,,,,
130,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Career Development,,,APA Group,2023.0,"As a growing and dynamic business, we have the resources that enable employees at all business levels to advance their careers. We encourage people to learn on the job, network, and connect with peers through Talent Programs, Leadership Development, Technical Training, etc.",,,Sustainability Report Data Book FY23,,,,"Career Advancement, Learn, Network, Connect",8,S,,See APA website - Working at APA https://www.apa.com.au/careers/working-at-apa/,,,,,,,,,,,,,
131,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Work-Life Balance and Flexibility,,,APA Group,2023.0,"When balancing work with personal commitments, we understand one size does not fit all and are always trying to improve. APA is open to various flexible working arrangements tailored to the ever-changing needs of our workforce. These include Flexible Working Hours, Flexible Work Patterns, Flexible Leave Policies, etc.",,,Sustainability Report Data Book FY23,,,,"Personal Commitments, Flexible Working, Workforce",8,S,,See APA website - Working at APA https://www.apa.com.au/careers/working-at-apa/,,,,,,,,,,,,,
