Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
11,,102.0,General Disclosures,102-11,Precautionary Principles or approach,"The Precautionary Principle is implicitly and generally reflected in APAÃ¢ÂÂs approach to Risk Management via our Risk Appetite, Risk Management System (RMS) and the systematic application of risk assessment, risk management and risk communication through our HSEH Management System.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,1,,,"Precautionary Principle, APA Approach",8,G,,,,,,,,,,,,,,,
12,,102.0,General Disclosures,102-12,External initiatives,Financial Stability BoardÃ¢ÂÂs Task Force on Climate-related Financial Disclosures (TCFD) Global Reporting Initiative (GRI) Sustainability Accounting Standards Board (SASB) United Nations Sustainable Development Goals (UN SDGs) Workplace Gender Equality Agency (WGEA) Note: This list is not exhaustive.,,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,1,,,,,,,,,,,,,,,,,,,,
13,,102.0,General Disclosures,102-13,Membership of associations,"FY23 associations: Australian Climate Leaders Coalition, Australian Hydrogen Council, Australian Pipeline and Gas Association, Bell Bay Advanced Manufacturing Zone, Business Council of Australia, CEDA, etc. & FY23 signatories: United Nations Global Compact, Energy Charter & Methane Guiding Principles",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,67,,,,,,,,,,,,,,,,,,,
14,,102.0,General Disclosures,102-14,Statement from senior decision-maker,"In FY23, APA Group reported a 2% increase in underlying EBITDA to $1,725 million, highlighted KMP changes, including a new CEO/MD and climate-related STI metrics, and made adjustments to the remuneration framework, increasing the STI maximum opportunity for KMP while maintaining a focus on long-term performance.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,72,,"Increase, KMP Changes, Long-term Performance",8,E,,,,,,,,,,,,,,,
15,,102.0,General Disclosures,102-15,"Key impacts, risks, and opportunities","As a leading energy infrastructure business, APA is exposed to risks that can impact our energy delivery and financial success. APA uses a Risk Management Framework to manage material, operational, economic and compliance risks.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,19,,"Risk, Energy, Financial Success","7, 8",E,,,,,,,,,,,,,,,
16,,102.0,General Disclosures,102-16,"Values, principles, standards, and norms of behavior",,Code of Conduct,,,APA Group,2023.0,"Our Code brings our purpose and culture to life so we can make daily choices. Our courageous, accountable, agile, collaborative and impactful behaviours underpin it.\t",,,Sustainability Report Data Book FY23,,66,,"Choice, Purpose, Behaviour",8,S,,,,,,,,,,,,,,,
17,,102.0,General Disclosures,102-16,"Values, principles, standards, and norms of behavior",,Inclusion and Diversity Policy (including Equal Employment Opportunity),,,APA Group,2023.0,"APA's commitment and strategy to building a diverse, equitable and truly inclusive workplace. APA hopes everyone belongs, feels valued, and respected to bring their best selves to work.",,,Sustainability Report Data Book FY23,,66,,"Diverse, Equitable, Inclusive","8, 16",S,,,,,,,,,,,,,,,
18,,102.0,General Disclosures,102-16,"Values, principles, standards, and norms of behavior",,"Health, Safety, Environment and Heritage Policy",,,APA Group,2023.0,"We aspire not just to respect the past but to protect values for the future. We do this by protecting our people's health, safety, and well-being, as well as the environment, heritage, and communities in which we operate.",,,Sustainability Report Data Book FY23,,66,,"Protect, Values, Future","8, 9",S,,,,,,,,,,,,,,,
19,,102.0,General Disclosures,102-17,Mechanisms for advice and concerns about ethics,"APA has some key policies governing ethics and integrity, including Code of Conduct, Inclusion and Diversity Policy (including Equal Employment Opportunity), Anti-Bribery and Corruption Policy, Whistleblower Policy, Respect@Work Procedure, and Health, Safety, Environment and Heritage Policy.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,66,,"Policies, Ethics, Integrity",16,G,,,,,,,,,,,,,,,
20,,102.0,General Disclosures,102-18,Governance structure,"The Board has established five Committees to help it exercise its responsibilities and provide it with recommendations and advice. Each Committee has its charter that sets out its role, membership requirements, authority and responsibilities.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,,9,"The Board, Committees, Charter",8,G,,,,,,,,,,,,,,,
21,,102.0,General Disclosures,102-19,Delegating authority,"In FY23, APA has a board that manages the Audit and Finance Committee, Risk Management Committee, Safety and Sustainable Committee, People and Remuneration Committee, and Nomination Committee. They will delegate their duties to the CEO and Managing Director, then to the Executive Leadership Team.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,61,,"The Board, Delegation",8,G,,,,,,,,,,,,,,,
22,,102.0,General Disclosures,102-20,"Executive-level responsibility for economic, environmental, and social topics",The Board delegates responsibility to the Chief Executive Officer and Managing Director (Managing Director) for:\nÃ¢ÂÂ¢ developing APAÃ¢ÂÂs strategic intent for approval by the Board\nÃ¢ÂÂ¢ implementing that strategic intent\nÃ¢ÂÂ¢ managing APAÃ¢ÂÂs day-to-day operations.,,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,,2,"The Board, Responsibility, Delegation",8,G,,,,,,,,,,,,,,,
23,,102.0,General Disclosures,102-21,"Consulting stakeholders on economic, environmental, and social topics",,Regulatory Engagement Ã¢ÂÂ Basslink,,,APA Group,2023.0,"Converting Basslink to a Ã¢ÂÂregulated assetÃ¢ÂÂ means the maximum prices consumers pay as part of their retail bills for Basslink would be set by the AER through a public consultation process. For consumers, this means a more transparent and independent approach to setting prices for Basslink and a range of opportunities for public consultation on what prices consumers should pay.",,,Sustainability Report Data Book FY23,,31,,"Price, AER, Public Concultation",12,G,,,,,,,,,,,,,,,
24,,102.0,General Disclosures,102-21,"Consulting stakeholders on economic, environmental, and social topics",,Reconciliation Action Plan,,,APA Group,2023.0,"In FY23, we appointed a reconciliation and First Nations manager to improve our First Nations' governance, performance, and disclosures. We established a crossfunctional RAP Working Group (RAPWG), chaired by an Executive Sponsor, to develop, implement and report on a Reflect RAP. With the support of our external advisor, Murawin Indigenous Voice Consultancy, we undertook an extensive internal consultation to co-design a quality RAP that meets Reconciliation AustraliaÃ¢ÂÂs standards.",,,Sustainability Report Data Book FY23,,34,,"Reconciliation, Governance, Disclosure",17,G,,,,,,,,,,,,,,,
25,,102.0,General Disclosures,102-22,Composition of the highest governance body and its committees,"The Board determines its size and composition, subject to limits imposed by the Responsible EntityÃ¢ÂÂs constitution. The constitution provides for a minimum of three Directors and a maximum of 12.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,,5,"Entity, Composition","5, 8",S,,,,,,,,,,,,,,,
26,,102.0,General Disclosures,102-23,Chair of the highest governance body,"The Board has established five Committees to help it exercise its responsibilities and provide it with recommendations and advice. Each Committee has its charter that sets out its role, membership requirements, authority and responsibilities",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,,9,"Responsibilities, Recommendation, Advice",16,G,,,,,,,,,,,,,,,
27,,102.0,General Disclosures,102-24,Nominating and selecting the highest governance body,,The Deed Poll,,,APA Group,2023.0,"The Deed Poll gives Securityholders the right to nominate a person to fill any vacancy on the Board that arises on the retirement of a Director under the Ã¢ÂÂrotationÃ¢ÂÂ process or a Director appointed by the Board since the last Annual Meeting. APA publishes a Calendar of Events for the reporting period, which sets out the opening date and closing date for the receipt of nominations for Director.",,,Sustainability Report Data Book FY23,,,6,"Securityholder, Rotation, Calendar of Events",9,G,,,,,,,,,,,,,,,
28,,102.0,General Disclosures,102-25,Conflicts of interest,,,Conflicts of Interest Management,,APA Group,2023.0,"Conflicts of interest are not uncommon, and we all need to be vigilant to manage them appropriately when they arise. We are committed to disclosing any relationships and removing ourselves from decision-making processes that may be perceived as a conflict of interest.",,,Sustainability Report Data Book FY23,,,4,"Conflict of Interest, Manage, Decision-Making Process",16,S,,APA Code of Conduct,,,,,,,,,,,,,
29,,102.0,General Disclosures,102-26,"Role of highest governance body in setting purpose, values, and strategy","In addition, as reflected in the Board Charter, the BoardÃ¢ÂÂs responsibilities include:\nÃ¢ÂÂ¢ reviewing and considering the potential impacts of sustainability risks (including those relating to climate change) on APA's strategy and business\nÃ¢ÂÂ¢ receiving information regarding material breaches of the APA Code of Conduct\nÃ¢ÂÂ¢ approving APAÃ¢ÂÂs overall performance and remuneration strategy",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,,2,"Charter, Responsibility, Strategy",,G,,,,,,,,,,,,,,,
30,,102.0,General Disclosures,102-27,Collective knowledge of highest governance body,"The Board considers that a diverse range of skills, experience and backgrounds is required on the Board to govern APA's business effectively. It determines and periodically reviews the mix of skills and knowledge it seeks to achieve in its membership, paying attention to the expertise and diversity of existing Directors.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,,6,"Board, Diverse Background, Business",16,G,,,,,,,,,,,,,,,
31,,102.0,General Disclosures,102-28,Evaluating the highest governance body's performance,,Performance Evaluation of Management,,,APA Group,2023.0,"The Managing Director and the executive leadership team have service contracts setting out their responsibilities, conditions of service and termination entitlements. APA conducts appropriate reference and background checks before appointing any senior executive.",,,Sustainability Report Data Book FY23,,,4,"Contract, reference, background checks","9, 16",G,,,,,,,,,,,,,,,
32,,102.0,General Disclosures,102-29,"Identifying and managing economic, environmental, and social impacts","To continue delivering the most positive impact for APA and the highest value for our stakeholders, we must regularly re-evaluate the most important sustainability issues to our business and stakeholders. It will enable us to assess the economic, social, environmental and cultural impacts of our activities and business relationships and refine our main focus areas and associated initiatives.",,,,APA Group,2023.0,,,,Sustainability Report Data Book FY23,,27,,"Positive Impact, Highest Value, Initiative","8, 16",G,,,,,,,,,,,,,,,
