Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
292,,,GHG emissions intensity by ore milled (kg CO2-e/t) FY23 (1),Company,Brucejack,Cadia,Lihir,Red Chris (2),Telfer (3),Havieron,Exploration,Namosi,Wafi-Golpu,Corporate Offices,,,,,,,,
293,,,Scope 1 + 2 (tCO2-e),2247315.2,29566.5,924941.5,745182.2,88459.5,444692.2,12760.3,283,14,797.2,1412.6999999999998,,,,,,,,
294,,,Ore milled (t) (4),70445209,1350863,29082365,11982651,9304165,18725166,0,0,0,0,0,,,,,,,,
295,,,Intensity by ore milled (kg CO2-e/t),31.9,21.9,31.804205056913357,62.2,9.5,23.748371576519002,0,0,0,0,0,,,,,,,,
297,,,GHG emissions intensity by gold produced (kg CO2-e/troy oz) FY23,,,,,,,,,,,,,,,,,,,
298,,,Scope 1 + 2 (tCO2-e),2247315.2,29566.5,924941.5,745182.2,88459.5,444692.2,12760.3,283,14,797,1412.7,,,,,,,,
299,,,Gold produced equivalent (troy oz) (5)(6),2675213,286003,1096434,670013,189157,433606,0,0,0,0,0,,,,,,,,
300,,,Intensity by gold produced (kg CO2-e/troy oz),840.050941738097,103.4,843.590676684597,1112.2,467.7,1025.56745063491,0,0,0,0,0,,,,,,,,
301,,,"(1) The following GHGs were included in the emissions calculations: CO2, CH4 and N2O. We used emissions factors from Schedule 1 Part 3 of National Greenhouse and Energy Reporting (NGER) (Measurement) Determination 2008 (kg CO2-e/GJ) and the Global Warming Potential rates from NGER Regulations 2.02 (tonne CO2-e/tonne). Newcrest aligns our calculation and reporting of emissions with recognised standards including NGER, GRI and the GHG Protocol. \n(2) Red Chris is operated by Newcrest (70% owned). For the purpose of calculating emissions intensity, Newcrest reports 100% of emissions and gold produced equivalent from sites which we operate.\n(3) Telfer includes operations at Port Hedland.\n(4) The tonnes of ore milled refers to the material which has been processed through the mill; it excludes the dump leach tonnes processed at Telfer.\n(5) Production of silver accounts for less than 1% of total production and is not included in the calculations for total gold equivalent.\n(6) Cadia, Red Chris and Telfer are reported as gold plus gold equivalent ounces based on a gold price of US$1,300/oz and a copper price of US$3/lb.",,,,,,,,,,,,,,,,,,,
304,,,GHG emissions intensity by ore milled (kg CO2-e/t) FY19-23,FY23,FY22,FY21,FY20,FY19,,,,,,,,,,,,,,
305,,,Company,31.9,32.895032119416925,32,38,34,,,,,,,,,,,,,,
306,,,Brucejack,21.9,22.838323878589392,,,,,,,,,,,,,,,,,
307,,,Cadia,31.804205056913357,34.43676758023022,31,33,32,,,,,,,,,,,,,,
308,,,Lihir,62.2,59.52604584380339,55,53,49,,,,,,,,,,,,,,
309,,,Red Chris,9.5,12.155609555829255,11,,,,,,,,,,,,,,,,
310,,,Telfer,23.748371576519002,24.4240135239247,28,30,24,,,,,,,,,,,,,,
312,,,GHG emissions intensity by gold produced (kg CO2-e/troy oz) FY19-23,FY23,FY22 (1),FY21,FY20,FY19,,,,,,,,,,,,,,
313,,,Company,840.050941738097,937.6889980652297,847,831,742,,,,,,,,,,,,,,
314,,,Brucejack,103.4,91.21806083150601,,,,,,,,,,,,,,,,,
315,,,Cadia,843.590676684597,894.9618931238796,776,700,672,,,,,,,,,,,,,,
