Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
334,,,(1) Emissions from the Cadia UG vent rises have been included for the first time in FY23.\n(2) LihirÃ¢ÂÂs relatively higher air emissions can be attributed to the use of heavy fuel oils in electricity generation on-site.\n(3) Port HedlandÃ¢ÂÂs air emissions are largely due to the inclusion of ships used by Newcrest berthed at Port Hedland.\n(4) Port Hedland and Cadia Dewatering are included consistent with National Pollutant Inventory reporting requirements. Not applicable for Exploration and Corporate.\n(5) PM <10 ÃÂ¼m (dust) only collected at Australian sites.,,,,,,,,,,,,,,,,,,,
337,,,MM1 Amount of land disturbed or rehabilitated (ha) FY23,,,,,,,,,,,,,,,,,,,
338,,,,Company (1),Brucejack,Cadia (2),Lihir (3),Red Chris,Telfer,Havieron,Exploration (4),Namosi,Wafi-Golpu,,,,,,,,,
339,,,Land disturbed and not yet rehabilitated (opening balance for FY22)(5),9645.9,277.42,1772.95,1006,1598.42,4811.46,157.65,0,22,193.5,,,,,,,,,
340,,,Land newly disturbed within FY23,210.32000000000002,0.91,90.8,0,61.28,4.54,51.02,1.77,0,0,,,,,,,,,
341,,,Land newly rehabilitated within FY23 to the agreed end use,16.71,0,0,0,0,12.89,2.52,1.3,0,0,,,,,,,,,
342,,,Land disturbed and not yet rehabilitated (closing balance for FY23).,9829.009999999998,278.33,1853.25,1006,1659.7,4803.11,206.15,0.47,22,193.5,,,,,,,,,
343,,,Total land undisturbed at end of FY23,161411.49,380.98,2870,1545,5109.1,89460.47,6679,8486.94,46880,25151,,,,,,,,,
344,,,Total land area rehabilitated at end of FY23,2169.286,0,318.37,236,0,1604.616,9,1.3,0,7,,,,,,,,,
345,,,Land area held for ancillary purposes,7597,0,7597,0,0,0,0,0,0,0,,,,,,,,,
346,,,Total land area,181194.96,659.31,12822.55,2787,6768.8,95872.59,6894,8488.71,46902,25352,,,,,,,,,
347,,,"(1) Wafi-Golpu data is presented however not included in Company totals as it is not under Newcrest's operational control.\n(2) Land held for ancillary purposes at Cadia includes biodiversity offset areas.\n(3) The area of seafloor potentially disturbed within LihirÃ¢ÂÂs lease (260ha) is included based on the GRI definition for MM1 (that includes consideration of the seafloor in land that is owned or leased and may be disturbed by mine activities). The reported area is a conservative estimate that includes all of the seabed within the mine lease boundary. Newcrest also conducts oceanographic surveys to monitor the distribution of waste rock placement, deep sea tailings placement and dilute plumes (that may extend outside the extent defined by MM1) aligned with the Lihir regulatory approved Environmental Management and Monitoring Program and the mine Environmental Impact Statement. \n(4) Exploration data will vary year to year. This reflects the changes to the Exploration portfolio while Newcrest is in growth phase as a company. Ã¢ÂÂNear mineÃ¢ÂÂ exploration data has been included in the operating sites rather than as part of Ã¢ÂÂExplorationÃ¢ÂÂ.\n(5) In some instances, opening land disturbed balances do not align with prior year closing land disturbed balances due to improved data quality. \nNote to reader: Total land area (iv)= (D)+(i)+(ii)+(iii). Land disturbed and not yet rehabilitated (closing balance for FY23) D = A+B-C",,,,,,,,,,,,,,,,,,,
349,,,"Waste generated, diverted and disposed (t) FY23",,,,,,,,,,,,,,,,,,,
350,,,,Company,,Brucejack,,Cadia,,Lihir,,Telfer,,Havieron,,Namosi,,Wafi-Golpu,,Corporate Offices,,
351,,,,Hazardous,Non-Hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,Hazardous,Non-hazardous,
352,,,306-3 Waste generated (total),12345,28907,871,2213,777,17667,203,1251,9286,3758,518,523,0,9,8,5,58,36,
353,,,306-4 Waste diverted from disposal (total),10870.122,25911.604000000003,5.76288,920.4035799999999,1228,14776,0,1830,8715.16,2025.2,8,0,0,0,15.3,0,0,30,
354,,,306-5 Waste directed to disposal (total),4824.472000000001,33721.076,1742.5266,3500.016586,326.6,20556,406.87600000000003,2501.92,845.83,5492,1035.84,1038,0,18.82,0,10.666,116,44,
356,,,"In FY23, we refined our approach to reporting and therefore data may not be directly comparable to the previous yearÃ¢ÂÂs data. We will continue to develop our approach.",,,,,,,,,,,,,,,,,,,
359,,,MM3 Waste rock and tailings (kt) FY19-23,,,,,,,,,,,,,,,,,,,
360,,,Waste rock - Potentially Acid Forming (PAF) (1),FY23,FY22,FY21,FY20,FY19,,,,,,,,,,,,,,
361,,,Brucejack,724,1003.175,,,,,,,,,,,,,,,,,
362,,,Cadia,0,631.59154,720.49404,708,-,,,,,,,,,,,,,,
363,,,Lihir,20492,26967.816,24230,11133,16282,,,,,,,,,,,,,,
364,,,Red Chris,17810.134,24489.641,19126.908,-,,,,,,,,,,,,,,,
365,,,Telfer (2),7891.622654129998,7283,7485.0283043,3492,276,,,,,,,,,,,,,,
366,,,Gosowong,,,,0,0,,,,,,,,,,,,,,
367,,,Company,46917.75665413,59372.04854,51562.4303443,15333,16558,,,,,,,,,,,,,,
369,,,Waste rock - Non Acid Forming (NAF) (1),,,,,,,,,,,,,,,,,,,
370,,,Brucejack,156,32.98,,,,,,,,,,,,,,,,,
371,,,Cadia,935,28.495,99,246,293,,,,,,,,,,,,,,
372,,,Lihir,556,106.747,7.46,4874,-,,,,,,,,,,,,,,
373,,,Red Chris,566.4,1291.13,3982.441,-,,,,,,,,,,,,,,,
374,,,Telfer (2),17460.843,4974,11629.208,29348,35750,,,,,,,,,,,,,,
375,,,Gosowong,,,,103,191,,,,,,,,,,,,,,
376,,,Company,19674.243000000002,6400.372,15718.109,34570,36234,,,,,,,,,,,,,,
378,,,Total Waste rock - NAF + PAF,66591.99965412999,65772.35244,67280.5393443,49903,52792,,,,,,,,,,,,,,
380,,,Tailings,,,,,,,,,,,,,,,,,,,
381,,,Brucejack,1277.3964937,1289.727,,,,,,,,,,,,,,,,,
382,,,Cadia,28645,25473.192,31686.03357,28906,28935,,,,,,,,,,,,,,
383,,,Lihir,11983,12211.816,12791.6,13785,13350,,,,,,,,,,,,,,
384,,,Red Chris,9180,9129.392119999999,9459.803,-,,,,,,,,,,,,,,,
385,,,Telfer,16052.602,17196.88059,16237.023880100001,14780,20041,,,,,,,,,,,,,,
386,,,Gosowong,,,,477,505,,,,,,,,,,,,,,
387,,,Company,67137.9984937,64011.28071,70174.4604501,57947,62831,,,,,,,,,,,,,,
