Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
81,,,GRI 204-1 Proportion of spending on local suppliers (%) FY23 (1)(2),,,,,,,,,,,,,,,
82,,,Goods and supplies purchased locally,Company,Brucejack,Cadia,Lihir,Red Chris,Telfer,Corporate Offices,,,,,,,,
83,,,Goods and supplies purchased locally (level 1 Ã¢ÂÂ near mine/local government area),5.03,2.83,7.81,4.65,6.66,0.88,8.72,,,,,,,,
84,,,Goods and supplies purchased locally (level 2 - in state/province),22.29,21.54,38.2,0.01,42.31,31.95,0.24,,,,,,,,
85,,,Goods and supplies purchased locally (level 3 - In Country),37.71,65.61,52.98,4.47,46.75,66.96,79.69,,,,,,,,
86,,,Goods and supplies purchased (Out of country),34.96,10.01,1.01,90.87,4.28,0.22,11.34,,,,,,,,
87,,,"Total in country of operations = total of level 1, 2 and 3",65.04,89.99,98.99,9.13,95.72,99.78,88.66,,,,,,,,
89,,,Services purchased locally,,,,,,,,,,,,,,,
90,,,Services purchased locally (level 1 Ã¢ÂÂ near mine/local government area),21.59,15.47,23.03,22.44,27.73,0.03,47.61,,,,,,,,
91,,,Services purchased locally (level 2 - in state/province),31.61,61.52,22.9,0.34,34.98,83.51,0.15,,,,,,,,
92,,,Services purchased locally (level 3 - In Country),31.1,20.18,48.51,23.33,31.18,12.27,46.66,,,,,,,,
93,,,Services purchased (Out of country),15.7,2.83,5.57,53.9,6.12,4.19,5.58,,,,,,,,
94,,,"Total in country of operations = total of level 1, 2 and 3",84.3,97.17,94.43,46.1,93.88,95.81,94.42,,,,,,,,
95,,,"(1) As per GRI requirements, data is reported for 'Significant operations' which includes operating mines and our Australian head office in Melbourne. Spend for Exploration is included under Corporate Offices.\n(2) Definition of Ã¢ÂÂlocal suppliersÃ¢ÂÂ: Level 1 Ã¢ÂÂ includes goods and supplies or services purchased from a company with a registered office near mine or in the Local Government Area for Corporate (Melbourne) this includes suppliers in: metropolitan Melbourne as defined by the Victorian Government. For Cadia this includes: Orange City Council, Bathurst Regional Council and Blayney Shire Council. For Telfer this includes: Shire of East Pilbara & Town of Port Hedland; for Lihir: this includes Lihir Island; for Red Chris: this includes Regional District of Kitimat-Stikine and Regional District of Bulkley-Nechako; for Brucejack: this includes North West BC. Level 2 includes goods and supplies or services purchased from a company with a registered office in the state/Province for Corporate (Melbourne): rest of Victoria; for Cadia: rest of New South Wales; for Telfer: rest of Western Australia; for Lihir: rest of New Ireland Province; for Red Chris & Brucejack: rest of British Columbia. Level 3 includes goods and supplies or services purchased from a company with a registered office in the country of the operations.",,,,,,,,,,,,,,,
98,,,GRI 205-2 Employees and contractors that have received training in organisational anti-corruption policies and procedures (#) FY23,,,,,,,,,,,,,,,
99,,,Number of employees and contractors identified as \nbeing in high-risk roles,Company,Brucejack (2),Cadia,Lihir,Red Chris,Telfer,Exploration,Havieron,Namosi,Wafi-Golpu,Corporate Offices,,,,
100,,,Chief Executive Officer (Level 6),1,,,,,,,,,,1,,,,
101,,,Executive (Level 5),7,,,,,,,,,,7,,,,
102,,,General Manager (Level 4),55,,5,7,4,6,,0,0,2,33,,,,
103,,,Manager (Level 3),252,,31,44,28,17,8,3,2,1,119,,,,
104,,,"Supervisor, superintendent, coordinator & senior technical specialist \n(Level 2)",534,,58,200,27,105,12,17,4,29,111,,,,
105,,,"Operator, technical advisor & other (Level 1)",151,,1,133,,3,,4,2,15,8,,,,
106,,,Otherwise classified,955,955,0,0,0,0,0,0,0,60,0,,,,
107,,,Contractors,592,,8,491,2,1,1,5,0,0,84,,,,
108,,,Total employees and contractors identified as being in high-risk roles,2547,955,103,875,61,132,21,29,8,107,363,,,,
109,,,Percentage of employees and contractors identified as in high-risk roles that received organisational Anti-Bribery and Corruption (ABC) training (%)(5) - according to Newcrest's Learning Management System (LMS),,,,,,,,,,,,,,,
110,,,,0.86,40,93,85,66,92,95,97,100,47,87,,,,
111,,,Percentage of employees and contractors identified in high-risk roles that received organisational Anti-Bribery and Corruption (ABC) training (%)(6) - taking into account other tailored training by face to face and online/teams education and awareness sessions,Refer to footnote 5,,,,,,,,,,,,,,
113,,,"(1) Wafi-Golpu data is presented however not included in Company totals as it is not under NewcrestÃ¢ÂÂs operational control. \n(2) Since the acquisition of Pretivm by Newcrest in March 2022, the integration process has still been underway, including full integration with Newcrest's existing application and training programs (such as the E&C). As the integration process continues, all ex-Pretivm employees and contractors received code of conduct training and communications pursuant to Pretivm's code. The data included in this sustainability submission relates to the delivery of Newcrest's refreshed Code of Conduct which was launched organization wide in August 2022. In addition to the delivery of the refreshed code training, there have been ongoing company wide communications (Golden News, enterprise-wide E&C updates/communications delivered by regional and site E&C leads, booklets, posters).\n(3) Newcrest identifies employee need for specific Anti-Bribery and Corruption based on an assessment of risk in the assigned role.\n(4) Where it was not possible to breakdown by grade, employees and contractors have been grouped as ""Otherwise classified"".\n(5) Our automated LMS systems, only record completion of online training courses, however we also undertake other tailored training by face to face and online/teams education and awareness sessions; we are therefore comfortable that even though our automated systems have recorded compliance statistics of less than 95%, other methods of reaching both high risk and non-high risk staff would ensure that this target was reached and exceeded. \n(6) Other means of communication and training in FY23, have included, (this is a non-exhaustive, but key list): \n\nFace to face training sessions run by our site champions and corporate teams on general matters of business integrity encompassing code of conduct, anti-bribery and corruption, gifts, hospitality and sponsored travel, conflicts of interest and privacy, fraud, donations and sponsorships, Speak Out, and due diligence.",,,,,,,,,,,,,,,
117,,,GRI 205-3 Confirmed incidents of corruption and actions taken FY23,,,,,,,,,,,,,,,
118,,,,Cadia,,Lihir,,Red Chris,,,,,,,,,,
119,,,Total number of confirmed incidents of corruption,1,,22,,1,,,,,,,,,,
120,,,Nature of confirmed incidents of corruption,Partially substantiated - Conflict of Interest whereby a contract provider is allegedly assigning accommodation and individuals within the company are financially benefiting from these arrangements.,,"1. Substantiated - 18 persons identified with fraudulent Electrical Licences and persons who were still on site at the time of the findings were removed from site, with a permanent ban placed on their profile.\n2. Substantiated - Contractor intentionally gave a non-company personnel their boarding pass under their identity in an attempt to board a flight. \n3. Substantiated - Contractor fraudulently obtained Police Clearance Certificate through a 3rd party in Port Moresby.",,"Substantiated - an ex employee, used a Newcrest flight booking for personal use that had not been cancelled after the employee left the company.",,,,,,,,,,
121,,,Total number of confirmed incidents in which employees were dismissed or disciplined for corruption.,,,1,,nil,,,,,,,,,,
122,,,Total number of confirmed incidents when contracts with business partners were terminated or not renewed due to violations related to corruption.,1,,21,,nil,,,,,,,,,,
