Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
170,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,One One One Eagle Street,,,GPT,2023.0,"One One One Eagle Street represents a unique community effort, showcasing a harmonious blend of architectural innovation and communal engagement. The building fosters a vibrant and inclusive environment for its occupants and the surrounding neighbourhood through collaborative initiatives such as public art installations, sustainability projects, and community events. With its commitment to social responsibility and collective wellbeing, One One One Eagle Street serves as a testament to the power of community-driven development in urban spaces.",,,,,,,"One One One Eagle Street, Brisbane, Leveraging our relationships",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
171,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,The Wesley Mission,,,GPT,2023.0,"The Wesley Mission epitomises a profound community endeavour, offering various support services to uplift and empower individuals facing hardship. The mission strives to address homelessness, mental health, and social isolation through volunteer engagement, fundraising efforts, and partnerships with local businesses. With its unwavering dedication to compassion and solidarity, The Wesley Mission embodies the transformative impact of collective action in building more robust, more resilient communities.\t",,,,,,,"The Wesley Mission, Leveraging our relationships, national charitable partners",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
172,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Community Day,,,GPT,2023.0,"Community Day is a shining example of collective action, bringing together residents, local businesses, and organisations to celebrate unity and diversity. Community Day fosters connections and strengthens bonds within the neighbourhood through a myriad of activities, such as cultural performances, food festivals, and volunteer projects. With its inclusive spirit and shared sense of purpose, this annual event showcases the transformative power of community effort in creating a vibrant locality.\t",,,,,,,"Community Day, Corporate Volunteering Day, Red Bag Appeal",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
173,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Red Bag Appeal,,,GPT,2023.0,"The Red Bag Appeal embodies the spirit of community solidarity, rallying individuals to donate essential items to those experiencing homelessness or hardship. Through widespread participation and collaboration with local shelters and support organisations, the appeal aims to provide much-needed relief and support to those in need. With each contribution, the Red Bag Appeal demonstrates the profound impact of collective generosity in making a positive difference in the lives of vulnerable community members.",,,,,,,"Red Bag Appeal, Leveraging our relationships, national charitable partners",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
174,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,National Reconciliation Week,,,GPT,2023.0,"National Reconciliation Week is a pivotal community effort to foster understanding, respect, and unity between Indigenous and non-Indigenous Australians. The week encourages meaningful dialogue and collaboration towards reconciliation through various events, such as cultural workshops, educational seminars, and community gatherings. National Reconciliation Week emphasises acknowledging the past, celebrating Indigenous cultures, and working towards a shared future. It exemplifies the Australian community's commitment to healing and reconciliation.\t",,,,,,,"National Reconciliation Week, NAIDOC Week, asset-wide morning tea",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
175,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Muru Mittigar,,,GPT,2023.0,"Muru Mittigar is a remarkable testament to community collaboration, dedicated to preserving and sharing Indigenous culture and heritage. Muru Mittigar actively engages the broader community in understanding and appreciating Indigenous traditions through cultural tours, art workshops, and educational programs. By fostering cross-cultural understanding and respect, Muru Mittigar exemplifies the transformative power of community efforts in promoting reconciliation and unity.",,,,,,,"Muru Mittigar, Rouse Hill Town Centre, Traditional Owners",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
176,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,YIRRAMBOI Festival,,,GPT,2023.0,"YIRRAMBOI Festival showcases First Nations peoples' vibrant diversity and creativity, representing a remarkable community-driven initiative. Through a rich tapestry of art exhibitions, performances, and cultural events, the festival celebrates Indigenous heritage while fostering connections and understanding among participants. With its inclusive approach and collaborative spirit, the YIRRAMBOI Festival embodies the collective efforts of Indigenous communities and allies to amplify Indigenous voices and narratives nationally.",,,,,,,"YIRRAMBOI Festival, Traditional owners, Josh Muir",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
177,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,GPT Foundation,,,GPT,2023.0,"The GPT Foundation is a testament to community-driven philanthropy, committed to supporting initiatives that promote social inclusion, environmental sustainability, and economic resilience. Through partnerships with local organisations, grant programs, and volunteer initiatives, the foundation strives to impact communities across various regions positively. With its focus on collective action and empowerment, the GPT Foundation exemplifies the transformative potential of community efforts in creating a more equitable and thriving society.",,,,,,,"GPT Foundation, ACFÃ¢ÂÂs lens, not-for-profit organisation",11,S,,https://www.gpt.com.au/sustainability/community/our-activities,,,,,,,,,,,,,,
178,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,"In 2023, 118 GPT's Priority A suppliers were asked to complete a modern slavery risk questionnaire using the Property Council's Informed 365 platform. The response rate to the survey was 93%, an increase from the 74.4% received in 2022. Where no response is received, a high-level risk assessment is carried out, and further follow-up is undertaken where appropriate.",,,,GPT,2023.0,,,,,,,,,,,,MSS; 14,,,,,,,,,,,,,,
180,,414.0,Supplier Social Assessment,414-02,Negative social impacts in the supply chain and actions taken,,Fit Out Guides,,,GPT,2023.0,"Fit Out Guides by GPT serve to streamline supply chain processes and ensure consistency and quality across various projects. Through detailed specifications, best practices, and collaborative engagement with suppliers, the guides aim to optimise efficiency and mitigate risks in the construction and renovation of properties. By fostering transparency and standardisation, Fit Out Guides contribute to the overall sustainability and success of GPT's developments while supporting the broader community of contractors and suppliers.",,,,,,,"Fit Out Guides, Felix, Supplier Screening",17,G,,https://www.gpt.com.au/sustainability/suppliers,,,,,,,,,,,,,,
181,,415.0,Public Policy,415-01,Political contributions,"GPT does not make political donations. We aim to engage with the government in a bipartisan, ethical and open way to meet the objectives of the Group, the property industry and the community. The Government Relations Policy and Protocols must be complied with in all dealings with the government.",,,,GPT,2023.0,,,,,,,,,,,,ABC Policy; 4,,,,,,,,,,,,,,
182,,416.0,Customer Health and Safety,416-01,Assessment of the health and safety impacts of product and service categories,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,416.0,Customer Health and Safety,416-02,Incidents of non-compliance concerning the health and safety impacts of products and services,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,417.0,Marketing and Labeling,417-01,Requirements for product and service information and labeling,,CAF building certification program,,,GPT,2023.0,"The CAF Building Certification Program by GPT exemplifies a community-driven commitment to sustainability and environmental responsibility. Through rigorous assessment criteria and comprehensive audits, the program ensures that GPT's buildings meet the highest energy efficiency and green design standards. The Program benefits GPT's stakeholders and contributes to the broader community's efforts towards a more sustainable future by championing sustainable practices and fostering environmental stewardship.\t",,,,,,,"CAF building certification program, mitigate modern slavery risks, GPTÃ¢ÂÂs Development operations",2013-07-09 00:00:00,E,,MSS; 24,,,,,,,,,,,,,,
185,,417.0,Marketing and Labeling,417-02,Incidents of non-compliance concerning product and service information and labeling,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,417.0,Marketing and Labeling,417-03,Incidents of non-compliance concerning marketing communications,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Cyber Security Incident Response Plan,,,GPT,2023.0,"The GPT Cyber Security Incident Response Plan showcases a proactive community effort to safeguard digital assets and protect against cyber threats. The plan ensures swift and effective responses to potential security breaches through comprehensive protocols, continuous training, and collaboration with industry experts. By prioritising preparedness and collective vigilance, GPT demonstrates its commitment to securing its operations and contributing to broader efforts to enhance cybersecurity across the community.\t",,,,,61,,"Cyber Security Incident Response Plan, Technology and Cyber Security, cyber security threats",9,"S, G",,,,,,,,,,,,,,,,
188,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Annual cyber risk assessments,,,GPT,2023.0,"GPT's annual cyber risk assessments signify a dedicated community effort to fortify digital infrastructure and mitigate potential vulnerabilities. Through rigorous evaluations, data analysis, and collaboration with cybersecurity experts, GPT ensures the resilience of its systems against evolving cyber threats. By prioritising proactive measures and collective vigilance, these assessments underscore GPT's commitment to safeguarding its operations and contributing to broader cybersecurity efforts within the community.",,,,,61,,"Annual cyber risk assessments, Technology and Cyber Security, cyber security threats",9,"S, G",,,,,,,,,,,,,,,,
189,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Annual disaster recovery testing,,,GPT,2023.0,"GPT's annual disaster recovery testing epitomises a community-focused commitment to resilience and preparedness. GPT ensures its systems can swiftly recover from unforeseen disruptions through rigorous simulations and stakeholder coordination. By prioritising proactive measures and collective readiness, these tests underscore GPT's dedication to safeguarding its operations and supporting the broader community in times of crisis.",,,,,61,,"Annual disaster recovery testing, Cyber Security Incident Response Plan, Disaster Recovery Plan",9,"S, G",,,,,,,,,,,,,,,,
190,,419.0,Socioeconomic Compliance,419-01,Non-compliance with laws and regulations in the social and economical area,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,Total disclosure,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
