Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
46,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"Total sales were up 4.3% to $9.63 billion (up 35.7% vs pre-Covid FY2019). Earnings before interest and tax (EBIT) were down 3.2% to $769.0 million (up 106.3% vs pre-Covid FY2019). Earnings per share were up 0.1% to 479.9 cps (up 120.7% vs pre-Covid FY2019). The total dividend for FY2023 was 312.0 cps, down 4.0 cps or 1.3% (up 119.7% vs pre-Covid FY2019).",,,,JB Hifi,2023.0,,,,,,22,,,,,,,,,,,,,,,,,,,,
47,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate-related risks approach,,,JB Hifi,2023.0,"We are proactively responding to climate-related risks and taking anticipatory actions to identify, assess, and address the potential impacts of climate change on the business, its operations, and its stakeholders. By proactively responding to climate-related risks, companies can enhance their resilience, competitiveness, and long-term sustainability in a changing climate while contributing to global efforts to mitigate climate change and build a more resilient future.",,,,,32,,"Pro-active, Respond, Climate-change","11, 13",E,,,,,,,,,,,,,,,,
48,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate Scenario Analysis,,,JB Hifi,2023.0,"Climate scenario analysis is a method JB HI-FI uses to assess the potential impacts of different climate change scenarios on their operations, investments, and decision-making processes. It involves modelling future climate conditions and considering factors such as greenhouse gas emissions, rising temperatures, rising sea levels, extreme weather events, and regulatory changes.",,,,,32,,"Climate-change, Scenario, Analysis",81113,"E,S,G",,,,,,,,,,,,,,,,
49,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,Superannuation Contribution,,,JB Hifi,2023.0,"Superannuation contributions refer to the payments made into a superannuation fund on behalf of an individual, typically to fund their retirement savings. In many countries, including Australia, superannuation is a compulsory retirement savings system where employers must contribute a percentage of an employee's salary into a superannuation fund.",,,,,45,,"Retirement, Superannuation, Benefit","8, 16",S,,,,,,,,,,,,,,,,
50,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Off-site IT backup infrastructure,,,JB Hifi,2023.0,"Off-site IT backup infrastructure refers to the systems, processes, and facilities organizations use to store copies of their data and applications in a remote location, separate from their primary data centre or on-premises infrastructure. Off-site IT backup infrastructure ensures data resilience, disaster recovery capability, and business continuity during data loss, system failures, natural disasters, or other disruptions.",,,,,28,,"Infrastructure, Off-site, Technology",9,S,,,,,,,,,,,,,,,,
54,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,IT Security Investment,,,JB Hifi,2023.0,"Investing in IT security involves allocating financial and human resources to protect an organization's information technology (IT) systems, networks, and data from cybersecurity threats, vulnerabilities, and breaches. IT security is essential for protecting organizations against cyber threats, maintaining customer trust, safeguarding sensitive data, and ensuring the resilience and continuity of business operations in an increasingly complex and dynamic threat landscape.",,,,,28,,"Infrastructure, Invest, IT",9,S,,,,,,,,,,,,,,,,
55,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Home Delivery Centres,,,JB Hifi,2023.0,"The Group operates 6 Home Delivery Centres in Melbourne, Sydney, Newcastle, Brisbane, Perth and Adelaide. Our Home Delivery Centres operate as storage and fulfilment hubs for ""big and bulky"" consumer electronics and white goods, generating large amounts of waste from daily operations.",,,,63,,,"Infrastructure, Delivery, Centre",9,S,,,,,,,,,,,,,,,,
56,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Weather resilience improvement,,,JB Hifi,2023.0,"Improving the weather resilience of stores involves implementing measures to mitigate the impact of adverse weather conditions on retail operations, infrastructure, and customer experience. By implementing these strategies, retailers can improve the weather resilience of their stores, minimize disruptions to operations and customer service, and enhance overall business continuity in the face of increasingly unpredictable and severe weather patterns.",,,,55,,,"Improvement, Weather, Infrastructure","9, 13",S,,,,,,,,,,,,,,,,
57,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Testing and implementing new product,,,JB Hifi,2023.0,"Testing and implementing new products involves steps and processes to ensure that a product meets quality standards, fulfils customer needs, and achieves business objectives. Conduct market research to identify customer needs and Generate ideas for new products or product improvements based on market insights, customer feedback, and competitor analysis.",,,,55,,,"Implementation, Quality, Product","8, 11",S,,,,,,,,,,,,,,,,
58,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Business continuity improvement,,,JB Hifi,2023.0,"Improving business continuity involves implementing strategies and measures to ensure that essential business functions can continue operating. Conduct regular reviews and audits of business continuity plans and procedures to identify gaps, weaknesses, and areas for improvement.",,,,55,,,"Improvement, Business, Strategy","8, 11",S,,,,,,,,,,,,,,,,
59,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,,Bribery and corruption report,,,JB Hifi,2023.0,"A report on identifying bribery and corruption involves a detailed analysis and investigation into unethical or illegal behaviour within an organization. Organizations can take proactive steps to address misconduct, mitigate risks, and uphold ethical standards and legal obligations by conducting a thorough investigation and producing a comprehensive report on identifying bribery and corruption.",,,,,,,"Report, Bribery, Corruption","10, 16","S,G",,"Location from anti bribery, corruption, fraud policy page 1",,,,,,,,,,,,,,
61,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,,Anti Corruption regulation,,,JB Hifi,2023.0,"Anti-corruption regulations refer to laws, policies, and measures implemented by governments, international organizations, and regulatory bodies to combat corruption, bribery, and unethical conduct in the public and private sectors. These regulations promote transparency, accountability, and integrity in business practices, government operations, and international transactions.",,,,,,,"Regulation, Bribery, Corruption","10, 16","S,G",,"Location from anti bribery, corruption, fraud policy page 1",,,,,,,,,,,,,,
62,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,Group's reporting hotlines,,,JB Hifi,2023.0,"Using the Group's reporting hotlines about corruption involves utilizing designated channels the organization provides to confidentially report suspicions, concerns, or incidents of corruption or unethical behaviour. Employees, stakeholders, or third parties can access the reporting hotline through various channels, such as phone, email, web portal, or mobile app.",,,,,,,"Communication, Hotline, Corruption","10, 16",S,,"Location from anti bribery, corruption, fraud policy page 2",,,,,,,,,,,,,,
63,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,Periodic information from the board committee,,,JB Hifi,2023.0,"Periodic information about corruption from the board committee refers to regular updates and reports from the board committee responsible for overseeing anti-corruption efforts within an organization. The board committee that addresses corruption, often the audit or specialized compliance committees, establishes a reporting structure for receiving updates on anti-corruption activities.",,,,,,,"Communication, Information, Corruption","10, 16","S,G",,"Location from anti bribery, corruption, fraud policy page 2",,,,,,,,,,,,,,
64,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,"The Group has no history of material fraud or corruption and seeks to minimise the risk of loss from fraud and corruption through appropriate policies, procedures and controls.",,,,JB Hifi,2023.0,,,,,,28,,,,,,,,,,,,,,,,,,,,
65,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices","The Group's markets remain highly competitive, and any increased competition from new and existing competitors may lead to price deflation and a decline in sales and profitability. As the number 1 player in a fragmented Australian market, the Group's scale allows it to maintain focus on market share and absorb margin pressure during periods of heightened market price activity and consolidation.",,,,JB Hifi,2023.0,,,,,,26,,,,,,,,,,,,,,,,,,,,
66,,207.0,Tax,207-01,Approach to tax,,Australian Tax Consolidation,,,JB Hifi,2023.0,"In Australia, tax consolidation is a tax arrangement that allows a group of eligible entities, such as companies and trusts, to be treated as a single entity for tax purposes. This grouping, known as a tax consolidated group, enables the Group to offset profits and losses within the Group, streamlining tax administration and potentially reducing overall tax liabilities.",,,,,68,,"Tax, Australian, Consolidation","8, 1",S,,,,,,,,,,,,,,,,
67,,207.0,Tax,207-02,"Tax governance, control, and risk management",,Tax Sharing Agreement,,,JB Hifi,2023.0,"Tax Sharing Agreement is a legal document that outlines the allocation of tax liabilities and benefits among members of a tax-consolidated group. In tax consolidation, where multiple entities are treated as a single entity for tax purposes, a TSA determines each member's share of the Group's overall tax liabilities, losses, and attributes.",,,,,69,,"Tax, Sharing, Agreement",81017,"S,G",,,,,,,,,,,,,,,,
68,,207.0,Tax,207-02,"Tax governance, control, and risk management",,Tax Funding Arrangement,,,JB Hifi,2023.0,"Tax Funding Arrangement is a financial arrangement commonly used in the context of tax consolidation, particularly in jurisdictions like Australia. It involves allocating and managing tax liabilities within a group of companies elected to consolidate for tax purposes.",,,,,69,,"Tax, Funding, Agreement","8, 1","S,G",,,,,,,,,,,,,,,,
69,,207.0,Tax,207-02,"Tax governance, control, and risk management",,Tax compliance,,,JB Hifi,2023.0,"Compliance with all relevant tax refers to the adherence to all applicable tax laws, regulations, and requirements by individuals, businesses, or other entities. It involves accurately reporting income, expenses, deductions, and other financial transactions to tax authorities and promptly paying the appropriate taxes owed.",,,,,69,,"Compliance, Law, Tax","8, 1",S,,,,,,,,,,,,,,,,
70,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,JB Hi-Fi calculates deferred taxes about investments within the tax consolidated group using the 'change in tax status' view. This view results in deferred tax being recognised once an entity leaves the tax consolidated group.,,,,JB Hifi,2023.0,,,,,,69,,,,,,,,,,,,,,,,,,,,
71,,207.0,Tax,207-04,Country-by-country reporting,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
