Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
52,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,"A fundamental tenet of SGH's commitment to governance is the Group's transparent and cooperative relationship with the Australian Taxation Office (""ATO"") and other relevant tax authorities on a range of issues as part of the ongoing activities of the Group.",,,,Seven Group Holdings,2023.0,,,,,,,,,,,,Tax Transparency Statement page 2,,,,,,,,,,,,,,
53,,207.0,Tax,207-04,Country-by-country reporting,"The Group's international related-party dealings remain very limited. SGH Group always seeks to ensure that it complies with the regulatory requirements of each of the jurisdictions in which it operates and, therefore, seeks to price its international related party dealings on an arm's length basis.",,,,Seven Group Holdings,2023.0,,,,,,,,,,,,Tax Transparency Statement page 4,,,,,,,,,,,,,,
54,,301.0,Materials,301-01,Materials used by weight or volume,,'Rebuild' teams,,,Seven Group Holdings,2023.0,"WesTrac has 'rebuild' teams in multiple workshops, specialising in taking fully used equipment and rebuilding each component to an 'as new' state. Throughout FY23, WesTrac rebuilt almost 200 large mining trucks and other machines. WesTrac supplied its customers with over 68,000 rebuilt components and parts in its local rebuild operations, including over 10,000 components.",,,,,34,,"'Rebuild' teams, mining truck, fully-used equipment",12,E,,,,,,,,,,,,,,,,
55,,301.0,Materials,301-02,Recycled input materials used,,Recycled cardboard,,,Seven Group Holdings,2023.0,"WesTrac is reviewing the state of sustainability within its procurement practices and is working towards embedding sustainability as a key criterion within this process. For example, over FY23, WesTrac worked with its packaging supplier to ensure it maximised its use of recycled cardboard boxes wherever possible and practical.",,,,,34,,"Recycled cardboard, state of sustainability, procurement practice","8, 12",E,,,,,,,,,,,,,,,,
56,,301.0,Materials,301-03,Reclaimed products and thei packaging materials,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,302.0,Energy,302-01,Energy consumption within the organization,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,302.0,Energy,302-02,Energy consumption outside of the organization,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,302.0,Energy,302-03,Energy intensity,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,302.0,Energy,302-04,Reduction of energy consumption,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,303.0,Water and Effluents,303-03,Water withdrawal,WesTrac withdrew 107 ML of water in 2023.,,,,Seven Group Holdings,2023.0,,,,,,49,,,,,,,,,,,,,,,,,,,,
65,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"SGH's WesTrac and Coates' scope 1 emissions 2023 were 22,473 tCO2e.",,,,Seven Group Holdings,2023.0,,,,,,27,,,,,,,,,,,,,,,,,,,,
72,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,"SGH's WesTrac and Coates' scope 1 emissions 2023 were 19,786 tCO2e.",,,,Seven Group Holdings,2023.0,,,,,,27,,,,,,,,,,,,,,,,,,,,
73,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,,,NO DISCLOSURE,Seven Group Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
