Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
232,,Petroleum and coke products,0.003,0.816,0.156,0.028,0.604,,,,,,,,
233,,Coal mining,0,0.285,0.691,0.024,0.992,,,,,,,,
234,,Oil and gas extraction,0.007,0.945,0.027,0.028,0.789,,,,,,,,
235,,Gas distribution,0.006,0.923,0.074,0.003,0.833,,,,,,,,
236,,Air transport,0.005,0.715,0.206,0.079,0.734,,,,,,,,
237,,Total,0.021,0.853,0.115,0.032,0.766,,,,,,,,
238,,1. Refer to this link in the 'Glossary' for the definition of sectors that may face relatively higher growth constraints from transition risk.,,,,,,,,,,,,,
239,,2. % of our current lending portfolio exposed to sectors which by 2050 may face relatively higher growth constraints under a 1.5-degrees scenario; as at September 2023.,,,,,,,,,,,,,
240,,"3. For further information on the credit risk rating system, please see our Annual Report: Note 11 in the financial statements.",,,,,,,,,,,,,
241,,"4. Ã¢ÂÂWeakÃ¢ÂÂ includes weak, default and non-performing credit risk rating categories.",,,,,,,,,,,,,
244,,AUSTRALIAN MORTGAGES - POTENTIAL PHYSICAL RISKS UNDER DIFFERENT CLIMATE CHANGE SCENARIOS1,,,,,,,,,,,,,
246,,SCENARIO,% of Australia mortgage portfolio2,Dynamic LVR weighted average3,>90% DLVR4,90+ day delinquencies (%),,,,,,,,,
247,,IPCC RCP2.6,0.035,0.5036,0.018,0.0081,,,,,,,,,
248,,IPCC RCP8.5,0.039,0.5008,0.0187,0.0081,,,,,,,,,
249,,1. Refer to this link in the 'Glossary' for the definition of Australian locations that may experience higher physical risk by 2050.,,,,,,,,,,,,,
250,,2. Share of Australian mortgage portfolio as at 31st August 2023 in locations identified as likely to be exposed to higher physical risks under RCP2.6 and RCP8.5 scenarios by 2050.,,,,,,,,,,,,,
251,,"3. Dynamic LVR is the loan-to-value ratio accounting for the current loan balance, changes in security value, offset account balances and other loan adjustments. The property valuation source is CoreLogic. Weighted average LVR calculation considers the size of outstanding balances. More information on WestpacÃ¢ÂÂs mortgage portfolio is provided in our Investor Discussion Pack.",,,,,,,,,,,,,
