Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83
102,Total CO2e emissions tonnes,0.059558840703210714,26107.126884699996,24639.619700000003,,,,,,,,,Country,Australia,,Country,New Zealand,,,,,,,,,,,,,,,,,,,Q3,1474329.3744000006,,,1474.3293744000005,,,,,,,,,,,,,,,,,,FY23,9260879.2002,1823811.1789,11084690.3791,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,Financial Year,FY23,,Financial Year,FY23,,,,,,,,,,,,,,,,,,,Q4,1473192.6114,,,1473.1926114,,,,,,,,,,,,,,,,,,Grand Total,65872930.1304,8348164.049000001,74221094.1794,,,,,,,,,,,,,,,,,,,,,,,
104,,Check,0,,,,,,,,,,Quarter,Q4,,Quarter,Q4,,,,,,,,,,,,,,,,,,FY20,Q1,1538113.2627,,FY20,1538.1132627000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2,1426564.6171,,,1426.5646170999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,Row Labels,Average of Actual Data,,Row Labels,Average of Actual Data,,,,,,,,,,,,,,,,,,,Q3,1423808.6589000004,,,1423.8086589000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,"Scope 1, 22%",Electricity,,,,,LTIFR [Rate per Million],0.9766666666666666,,LTIFR [Rate per Million],0.5633333333333334,,,,,,,,,,,,,,,,,,,Q4,1106454.6120000002,,,1106.4546120000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,"Scope 1, 22%",Business travel,,,,,Apr,0.95,,Apr,0.34,,,,,,,,,,,,,,,,,,FY21,Q1,1319419.5735,,FY21,1319.4195734999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Financial Year,FY23,,,,,"Scope 1, 22%",Vehicles,4821.283,,,,May,1.03,,May,0.68,,,,,,,,,,,,,,,,,,,Q2,1037606.8953000001,,,1037.6068953000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,"Scope 1, 22%",Paper,,,,,Jun,0.95,,Jun,0.67,,,,,,,,,,,,,,,,,,,Q3,1022543.1246,,,1022.5431245999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Sum of Actual Data,Column Labels,,,,,"Scope 1, 22%",LPG,588.2280999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4,1063607.6534000002,,,1063.6076534000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Row Labels,Australia,New Zealand,Grand Total,,,"Scope 1, 22%",Waste,,,,,,,,,,,,,,,,,,,,,,,,,,,FY22,Q1,1001607.964,,FY22,1001.607964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Electricity Generated - Used Onsite - Solar,91991.68800000001,119467.40000000001,211459.08800000002,,,"Scope 1, 22%",Refrigerants,207.6326847,,,,Country,Australia,,Country,New Zealand,,,,,,,,,,,,,,,,,,,Q2,768536.0543,,,768.5360542999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Grand Total,91991.68800000001,119467.40000000001,211459.08800000002,,,"Scope 1, 22%",Working from home,,,,,Financial Year,FY23,,Financial Year,FY23,,,,,,,,,,,,,,,,,,,Q3,797191.2166,,,797.1912166000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,Quarter,Q4,,Quarter,Q4,,,,,,,,,,,,,,,,,,,Q4,849768.3339,,,849.7683339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,"Scope 2, 37%",Electricity,9728.544199999998,,,,,,,,,,,,,,,,,,,,,,,,,,FY23,Q1,1019038.2976999998,,FY23,1019.0382976999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,"Scope 2, 37%",Business travel,,,,,Row Labels,Average of Actual Data,,Row Labels,Average of Actual Data,,,,,,,,,,,,,,,,,,,Q2,994236.7907999997,,,994.2367907999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Country,Australia,,,,,"Scope 2, 37%",Vehicles,,,,,M to F Salary ratios [M to F ratio],1.0575,,M to F Salary ratios [M to F ratio],1.0625,,,,,,,,,,,,,,,,,,,Q3,952079.8496999999,,,952.0798497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Financial Year,FY23,,,,,"Scope 2, 37%",Paper,,,,,AU - M:F salary ratio average (general employees),1.11,,NZ - M:F salary ratio average (general employees),1.13,,,,,,,,,,,,,,,,,,,Q4,1069282.4365,,,1069.2824365000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Item Number,(Multiple Items),,,,,"Scope 2, 37%",LPG,,,,,AU - M:F salary ratio average (heads of/GM),1.04,,NZ - M:F salary ratio average (heads of/GM),1.1,,,,,,,,,,,,,,,,,Grand Total,,,23463498.331500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,"Scope 2, 37%",Waste,,,,,AU - M:F salary ratio average (senior manager),1.01,,NZ - M:F salary ratio average (senior manager),0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Sum of Total Data,,,,,,"Scope 2, 37%",Refrigerants,,,,,AU - M:F salary ratio av'ge (mgers/snr specialist),1.07,,NZ - M:F salary ratio av'ge (mger/snr specialist),1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Option 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
