Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
14,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"The Sustainability Committee is responsible for assisting the Board in meeting its oversight responsibilities regarding the Company's sustainability policies and practices, as outlined in the Committee Charter. The Committee receives regular briefings and education on climate change from Woodside's Senior Executive, who is responsible for informing its oversight of related matters with input from climate change science and expert advice.",,,,Woodside,2023.0,,,,,,64,,,,,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-15,Conflict of interest,"The Board has approved a Directors' Conflict of Interest Policy, which applies if there is or maybe there is a conflict between a director's interests or the duties he or she owes to another company and the responsibilities he or she owes to Woodside. Directors must disclose circumstances that may affect, or be perceived to influence, their ability to exercise independent judgement so that the Board can assess independence regularly.",,,,Woodside,2023.0,,,,,,60,,,,,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-16,Communication of critical concerns,,EthicsPoint,,,Woodside,2023.0,EthicsPoint at Woodside provides employees a confidential platform to report ethical concerns or violations. Facilitating transparent communication and resolution of moral issues promotes accountability and integrity within the organisation.,,,,,,,"EthicsPoint, whistleblower hotline, multi-jurisdiction",2024-03-16 00:00:00,"S, G",,https://www.woodside.com/sustainability/governance/corporate-governance,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,"The Board's skills and competencies include leadership and culture, financial acumen, business strategy, commercial, sustainability and stakeholder management, climate change, people and capability, and international industry.",,,,Woodside,2023.0,,,,,,61,,,,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,"The Nominations & Governance Committee is responsible for evaluating Board candidates and recommending individuals for appointment to the Board. The Committee evaluates prospective candidates against various criteria, including the skills, experience, expertise, and diversity that will best complement the Board's current effectiveness. The Board may engage an independent recruitment firm to search for suitable candidates.",,,,Woodside,2023.0,,,,,,61,,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-19,Remuneration policies,"Executive remuneration is reviewed annually based on each individual's accountabilities, experience, and performance. FAR (fixed annual reward) and VAR (variable annual reward) are compared against domestic and international competitors at the target to maintain Woodside's capacity to attract and retain talent and ensure appropriate motivation is provided to Executives to deliver on the Company's strategic objectives.",,,,Woodside,2023.0,,,,,,84,,,,,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-20,Process to determine remuneration,Woodside Executive Incentive Scheme (EIS) consists of fixed and variable annual rewards (fixed and variable remuneration).,,,,Woodside,2023.0,,,,,,84,,,,,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-21,Annual total compensation ratio,Total Executive Incentive Scheme (EIS) as of 2023 was USD 6.9 Million.,,,,Woodside,2023.0,,,,,,97,,,,,,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"""We continued to review our approach to Scope 3 targets in response to investor feedback and have decided to supplement our existing investment target with a new complementary emissions abatement target. We have evolved our climate disclosures, which will be put to an advisory shareholder vote at our 2024 Annual General Meeting."" -Richard Goyder.",,,,Woodside,2023.0,,,,,,8,,,,,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-23,Policy commitments,Decommissioning commitments are integrated into project planning from the earliest stages of development to the end of field life. We work with global contractors to safely remove facilities and plug and abandon wells no longer required for our operations. We also work with regulators to deliver our decommissioning commitments.,,,,Woodside,2023.0,,,,,,19,,,,,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-24,Embedding policy commitments,,Plug and abandonment (P&A) campaign\n,,,Woodside,2023.0,"Woodside's Plug and Abandonment (P&A) campaign ensures responsible decommissioning of oil and gas wells, adhering to strict environmental and safety standards. By effectively sealing wells and restoring sites, Woodside upholds its commitment to environmental stewardship and regulatory compliance in the energy industry.",,,,,19,,"Plug and abandonment (P&A) campaign, Xmas trees, riser turret mooring",12,E,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,"Woodside Health and Safety Policy outlines the objectives and principles that shape our approach, which is consistent across all our business operations. When assessing safety risks, we consider the potential negative impacts of our business activities on communities and our workforce, including impacts on human rights. We implement systems and processes to identify, assess, and control safety risks by applying the hierarchy of controls.",,,,Woodside,2023.0,,,,,,35,,,,,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,,Our Voice Survey,,,Woodside,2023.0,"The Our Voice Survey at Woodside gathers employee feedback to enhance workplace culture and organisational effectiveness. Through this initiative, Woodside fosters an environment of inclusivity and continuous improvement, valuing the input and perspectives of its workforce.",,,,,71,,"Our Voice Survey, inclusive culture, inclusive leadership",16,S,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,Ethics and Compliance Team,,,Woodside,2023.0,"At Woodside, the Ethics and Compliance Team is dedicated to upholding the highest standards of integrity and legal adherence across all operations. Through proactive oversight and robust training initiatives, they ensure that ethical principles are integrated into every aspect of the company's activities.",,,,,62,,"Ethics and Compliance Team, governance structures, laws and regulation",16,"S, G",,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-28,Membership associations,"Woodside is a member of the American Petroleum Institute, AMEXHI, H2KOREA, International Gas Union, Business Council of Australia, and the Australian Pipelines and Gas Association.",,,,Woodside,2023.0,,,,,,,,,,,,Industry Association Review,,,,,,,,,,,,,,
