Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
10,,2.0,General Disclosures,2-9,Governance structure and composition,,Governance framework,,,QUBE Holdings,2023.0,"To assist the Board in discharging its responsibilities, QUBE Holdings has adopted a governance framework that provides for delegating functions to Board Committees and senior management under the leadership of the Managing Director. Whilst ultimate accountability rests with the Board, the framework ensures that the most appropriate person or Group carries out functions and that QUBE Holdings has a tiered system of responsibility and accountability.",,,,11,,2,"Governance Framework, Delegating Functions, Accountability",16,G,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,The responsibilities of the Nomination and Remuneration Committee include establishing guidelines for the selection and appointment of new directors and making recommendations to the Board on the appointment and removal of directors.,,,,QUBE Holdings,2023.0,,,,,,,5,,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-11,Chair of the highest governance body,"Allan Davias Oam Bachelor Engineering (Mining) Hons, GAICD, Chairman Non-Executive Director",,,,QUBE Holdings,2023.0,,,,,,8,,,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,The Board is focused on those risks capable of undermining the strategy or viability of the Group or severely damaging its reputation (group risks). The divisional leadership teams assess and manage normal operating risks (business risks).,,,,QUBE Holdings,2023.0,,,,,13,,,,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The Board Safety, Health, and Sustainability Committee oversee, monitors and reviews QUBE Holdings's practices and governance in safety, health, sustainability, environment, climate change, social performance and the human rights of employees and operations. The Safety, Health and Sustainability Committee also reviews our Sustainability Report. The Audit and Risk Management Committee also assists the Board in overseeing the Company's Risk Management Framework and processes, including climate-related risks and opportunities. Responsibility for managing programs and practices relating to sustainability is delegated to the Managing Director and the senior management team, and consistent with QUBE Holdings's risk-based governance framework, critical sustainability risks and opportunities and mitigating initiatives are escalated through the senior management team to the Board.",,,,QUBE Holdings,2023.0,,,,,10,,,,,,,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"In addition, throughout FY23, Board members attended several sustainability and climate change workshops to gain further insights on emerging trends in sustainability reporting and climate-related risks and opportunities.",,,,QUBE Holdings,2023.0,,,,,10,,,,,,,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-15,Conflict of interest,,Disclosure of Interests and Related Party Transactions Policy,,,QUBE Holdings,2023.0,"The policy mandates a formal process for directors of QUBE Holdings and its subsidiaries and other senior executives to disclose material, personal interests, conflicts of interests, and related party transactions. Disclosed interests are recorded in a register maintained by QUBE Holdings's company secretaries.",,,,,,17,"Conflict of Interests, Disclosure Policy, Register Maintenance",16,G,,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-16,Communication of critical concerns,,Whistleblower Policy,,,QUBE Holdings,2023.0,QUBE Holdings has a Whistleblower Policy in compliance with legislative requirements and the recommendations of the ASX Corporate Governance Principles. The policy is available in the Corporate Governance section of QUBE Holdings's website and the myQUBE Holdings employee app.,,,,12,,,"Whistleblower Policy, Legislative Compliance, Transparency",16,G,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,"Based on its succession planning in the context of QUBE Holdings's business and strategy, the NRC determined that, for the Reporting Period, director competencies and skills met the competencies and skills required for QUBE Holdings's businesses. At the end of the Reporting Period, the directors had the following skills and experience set out in the Board Skills Matrix.",,,,QUBE Holdings,2023.0,,,,,,,12,,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,"At the end of the financial year, the Board considered outcomes against targets and the overall quality of results from risk and operational performance indicators. The Board determined that the achievements against targets were valid and incentive payments were appropriate.",,,,QUBE Holdings,2023.0,,,,,,27,,,,,,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-19,Remuneration policies,,Fixed Remuneration,,,QUBE Holdings,2023.0,"FY23 fixed remuneration increases of 3% were in line with market movements and awarded as part of our annual review process. Fixed remuneration is fundamental to our remuneration framework and critical to our attraction, motivation and retention strategy.",,,,,"27, 31",,"Remuneration Review, Market Alignment, Attraction Strategy",16,S,,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-19,Remuneration policies,,Short-Term Incentives (STI),,,QUBE Holdings,2023.0,"The performance of the Managing Director and other Executive KMP was assessed against a combination of financial, safety, health and sustainability (SHS) and other non-financial KPIs under the STI Plan.",,,,,27,,"Performance Assessment, Financial Metrics, Sustainability KPIs",16,S,,,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-19,Remuneration policies,,Long-Term Incentives (LTI),,,QUBE Holdings,2023.0,"A new performance rights-based LTI plan with a three-year performance period was introduced in FY23. The new Plan is a critical component in the remuneration strategy to attract, retain and motivate employees to deliver the Group's vision and strategy.",,,,,27,,"Long-Term Incentive Plan, Employee Motivation, Vision Alignment",16,S,,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-20,Process to determine remuneration,"By its Charter, the Committee is responsible for reviewing, assessing and recommending to the Board remuneration policies and practices and broader strategic human resources policies that encourage sustainable enterprise outcomes, enhance long-term shareholder returns, and are by applicable regulatory requirements. The Committee reviews, applies judgement, and, where appropriate, makes remuneration decisions under its Charter based on management's recommendations or endorses the recommendations made by management and submits them for Board approval. The Committee may seek information from other QUBE Holdings Board Committees and management and employees of the QUBE Holdings Group to perform its duties.",,,,QUBE Holdings,2023.0,,,,,,34,,,,,,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-21,Annual total compensation ratio,,,,NO DISCLOSURE,QUBE Holdings,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"During FY23, we also made progress on our decarbonisation plan, including enhancing our climate-related financial disclosures in line with the Task Force on Climate-related Financial Disclosures recommendations. We made additional investments in fleet upgrades, with 90 per cent of our heavy vehicle fleet now transitioning to Euro 5/6. We supported or led a range of alternative fuel and technology trials, including the world's first electric triple road train.",,,,QUBE Holdings,2023.0,,,,,3,,,,,,,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-23,Policy commitments,,Risk Management Policy,,,QUBE Holdings,2023.0,"A Risk Management Policy supports the system. Effective risk management is essential in keeping our people and communities safe, protecting value and securing growth.",,,,13,,,"Risk Management Policy, Safety Measures, Growth Protection",16,"E, S",,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-23,Policy commitments,"Consistent with our commitments, in FY23, we focused on increasing our understanding of the climate-related risks and opportunities within our operations and enhancing our climate-related disclosures in line with the recommendations of the Task Force on Climate-Related Financial Disclosures (TCFD).",,,,QUBE Holdings,2023.0,,,,,26,,,,,,,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-23,Policy commitments,"Consistent with our commitment to caring for the planet that sustains us all, we aim to protect our work environment and minimise our operational impacts.\t",,,,QUBE Holdings,2023.0,,,,,29,,,,,,,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-24,Embedding policy commitments,,QUBE HoldingsÃ¢ÂÂs first Ã¢ÂÂReflectÃ¢ÂÂ Reconciliation Action Plan,,,QUBE Holdings,2023.0,"In FY23, we also developed QUBE Holdings's first ""Reflect"" Reconciliation Action Plan, demonstrating QUBE Holdings's commitment to supporting the cause of reconciliation in Australia. Appropriately, this first stage of the RAP process is called ""Reflect"", and the development of this Plan has indeed provided QUBE Holdings with an opportunity to reflect on our journey as a business, the success we have enjoyed, and the strong relationships we have already forged with First Nations people across our operations.",,,,"17, 21",,,"Reconciliation Action Plan, Indigenous Engagement, Reflective Practices",10,S,,,,,,,,,,,,,,,,,
30,,2.0,General Disclosures,2-24,Embedding policy commitments,"As part of our commitment to actively engaging with our workforce, we have created leading KPIs Ã¢ÂÂ worker insights and critical risk verifications with worker involvement. These KPIs apply to managers, supervisors, and senior leaders to encourage active engagement with the frontline workforce to enhance leaders' understanding of the risks in our business and ensure our procedures are for purpose.",,,,QUBE Holdings,2023.0,,,,,18,,,,,,,,,,,,,,,,,,,,,,
31,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,Code of Conduct and Ethics,,,QUBE Holdings,2023.0,"A centrepiece policy reflecting QUBE Holdings's values is our Code of Conduct and Ethics. The Code sets out the obligations and responsibilities of all QUBE Holdings personnel to act with honesty, integrity, quality and trust at all times. Specific matters include conflicts of interest, fair dealing, insider trading, equal opportunity, privacy and confidentiality, health, safety and the environment, improper benefits and use of company property.",,,,12,,,"Code of Conduct, Ethical Obligations, Values Alignment",16,"S, G",,,,,,,,,,,,,,,,,
