Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
101,,New Acland,tonnes,306-5 (b-iii),28.537,44,3.3623,0,
102,,West Moreton (all sites),tonnes,306-5 (b-iii),0,0,0,0,"West Moreton consists of the Jeebropilly, Chuwar, and New Oakleigh Mines. Chuwar was relinquished during FY22. New Oakleigh was undergoing rehabilitation since FY13 and was sold in FY23. Jeebropilly has been undergoing rehabilitation since FY20."
103,,QBH,tonnes,306-5 (b-iii),0,0,0.02,0,
104,,Brisbane Head Office,tonnes,306-5 (b-iii),,,,,
105,,Burton (Lenton JV),tonnes,306-5 (b-iii),,0,0,0,The Burton Mine was sold during FY22.
106,,Total hzardous waste directed to landfill,tonnes,306-5 (b-iii),28.537,44,3.3823,0,
108,,Total hazardous waste directed to disposal,tonnes,306-5 (b),28.537,46,3.3823,0,
110,,Non-hazardous waste directed to disposal,,,,,,,
111,,Non-hazardous waste directed to landfill,,,,,,,
112,,Bengalla,tonnes,306-5 (c-iii),519,403,396,438,
113,,New Acland,tonnes,306-5 (c-iii),58.488,51,64.539,67.78,
114,,West Moreton (all sites),tonnes,306-5 (c-iii),0,4.042,0.75,88.423,"West Moreton consists of the Jeebropilly, Chuwar, and New Oakleigh Mines. Chuwar was fully rehabilitated and relinquished in FY22. New Oakleigh was undergoing rehabilitation since FY13 and was sold in FY23. Jeebropilly has been undergoing rehabilitation since FY20."
115,,QBH,tonnes,306-5 (c-iii),0,10.247,37.72,76.98,
116,,Brisbane Head Office,tonnes,306-5 (c-iii),,,,,
117,,Burton (Lenton JV),tonnes,306-5 (c-iii),,0.5,4.569,6.787,The Burton Mine was sold during FY22.
118,,Total non-hazardous waste directed to landfill,tonnes,306-5 (c-iii),577.488,468.789,503.57800000000003,677.97,
120,,Total non-hazardous waste directed to disposal,tonnes,306-5 (c),577.488,468.789,503.57800000000003,677.97,
122,,Total waste directed to disposal,tonnes,306-5 (a),606.0250000000001,514.789,506.9603,677.97,
124,,Asset integrity and critical incident management,,,,,,,
125,,Significant Spills,,,,,,,
126,,New Hope Group total,#,306-3,0,Not reported,Not reported,Not reported,
