Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
95,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Spark's Climate Risk Management,,,Spark,2023.0,"Spark climate risk management refers to identifying, assessing, and responding to risks and opportunities associated with climate change. As the Earth's climate changes, organizations, governments, and individuals face various risks that can impact their operations, assets, and long-term sustainability.",,,1,,74,,"Climate, Risk, Management",13.0,E,,,,,,,,,,,,,,,
96,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Enterprise Risk Management,,,Spark,2023.0,"Enterprise Risk Management (ERM) is a comprehensive and integrated framework for managing an organization's risk profile. It involves identifying, assessing, prioritizing, and managing risks to achieve the organization's objectives while maximizing opportunities.",,,1,,74,,"Enterprise, Risk, Management",8.13,"E,S",,,,,,,,,,,,,,,
97,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Long-Term Climate Scenario Risk Analysis,,,Spark,2023.0,"Long-term climate scenario risk analysis involves assessing the potential impacts and risks associated with climate change over an extended period, often considering different future scenarios. This analysis is crucial for organizations, governments, and businesses seeking to understand and prepare for the long-term implications of climate change on their operations, assets, and overall resilience.",,,1,,74,,"Long-term, Climate, Scenario",13.0,E,,,,,,,,,,,,,,,
98,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,The Audit and Risk Management Committee (ARMC),,,Spark,2023.0,"The Audit and Risk Management Committee (ARMC), a subcommittee of the Spark Board, is responsible for Spark's overarching risk management. The ARMC meets at least six times yearly and receives regular updates on all principal business risks, including regular updates on 'Maintaining a resilient network', including physical adaptation risk to our networks and risk in our network supply chain.",,,1,,74,,"Audit, Risk, Management",8.11,S,,,,,,,,,,,,,,,
99,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Board Skills Matrix,,,Spark,2023.0,"A Board Skills Matrix is a structured tool boards of directors use to assess and document the skills, expertise, and diversity present among board members. It provides a visual representation of the collective skills and qualifications of the board, helping identify any gaps or areas where additional expertise may be needed.",,,1,,74,,"Board, Skills, Matrix",8.1,"S,G",,,,,,,,,,,,,,,
100,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Current Climate Scenario Risk Analysis,,,Spark,2023.0,Spark current climate scenario analysis was completed in 2021. The Spark Board and Leadership Squad were involved in designing and implementing the scenario analysis and approved the findings.,,,1,,74,,"Current, Climate, Scenario",13.0,E,,,,,,,,,,,,,,,
101,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
102,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
103,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
104,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
105,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,5G and Emerging Technology,,,Spark,2023.0,"Spark has now deployed 5G into 77 locations, and following the allocation of 80MHz of C Band spectrum from the New Zealand Government, Spark continues working towards nationwide coverage. Spark is exploring 5G technology operating in the mmWave spectrum, and in July 2022, Spark conducted New Zealand's first rural trial of mmWave technology.",,,1,,33,,"5G, Emerging, Technology",8.9,S,,,,,,,,,,,,,,,
106,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Spark IoT,,,Spark,2023.0,"Spark IoT (Internet of Things) solutions have continued to grow, surpassing one million 'things' being connected via Spark's networks this financial year. IoT solutions enable businesses to monitor things in the natural and physical worlds around them, collecting data that can then be analyzed and used to inform decision-making.",,,1,,33,,"Internet, Things, IoT",8.9,S,,,,,,,,,,,,,,,
107,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Built Innovation Studio,,,Spark,2023.0,"Spark's purpose-built Innovation Studio in Auckland allows New Zealand businesses to explore and learn about emerging technologies across IoT, 5G, multi-access edge computing, and mixed reality. The studio also provides a space for our IoT team to work with selected businesses to co-create solutions that can help them solve the challenges they face.",,,1,,33,,"Infrastructure, Innovation, Studio",8.9,S,,,,,,,,,,,,,,,
108,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,High technology development,,,Spark,2023.0,"Over the years, Spark has continued to develop its 'high-tech' capabilities, such as AI, machine learning, 5G standalone, multi-access edge computing and the Internet of Things. Over the next three years, Spark will bring its high-tech solutions together to deliver their customers converged, end-to-end business solutions.",,,1,,34,,"Development, Infrastructure, Technology",8.9,S,,,,,,,,,,,,,,,
109,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,AI- Powered Industrial Robotics,,,Spark,2023.0,"Spark has been working with researchers from the University of Auckland to explore the potential of 5G to transform the world of industrial robotics. Industrial robots are commonly used in electronics, food and medical manufacturing as they can be programmed to carry out automated tasks with precision and accuracy.",,,1,,35,,"Technology, Industrial, Robotic",8.9,S,,,,,,,,,,,,,,,
110,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Smart Christchurch,,,Spark,2023.0,"Spark has been working with Smart Christchurch and specialist environmental monitoring company Adroit to install sensors near various water sources along the ÃÂtÃÂkaro-Avon River, enabling Christchurch City Council to respond more quickly to water contamination events. The goal for the Council is to have the ability to see pollution events unfold in real-time and potentially take preventative action.",,,1,,35,,"Infrastructure, Smart, Christchurch",8.9,S,,,,,,,,,,,,,,,
111,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Telecommunications Network Development,,,Spark,2023.0,"Developing a telecommunications network refers to designing, implementing, and optimizing a system that enables the transmission of information over long distances. At Spark, we invest more than $100 million into network resilience annually.",,,1,,36,,"Develop, Telecommunication, Network",8.9,S,,,,,,,,,,,,,,,
112,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Higher-capacity fibre development,,,Spark,2023.0,"Spark is also taking more ownership of our fibre backhaul network through our access and aggregation programme. It will support our future 5G ambitions with fit-for-purpose backhaul, significant capacity uplift, network automation, and improved resilience.",,,1,,37,,"Develop, Capacity, Fibre",8.9,S,,,,,,,,,,,,,,,
113,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Priority Cellular Services,,,Spark,2023.0,"In November, Spark announced a new joint venture that allows users of the Public Safety Network to roam across both Spark and One New Zealand's mobile networks, improving redundancy in the event of network impacts. The new communications service, which was established by Next Generation Critical Communications Poutama Whai Tikanga PÃÂpÃÂho, will be used by New Zealand's frontline emergency responders, including Fire and Emergency New Zealand (FENZ), Police, Wellington Free Ambulance, and will eventually see Public Safety Network communications prioritized across both networks.",,,1,,38,,"Priority, Cellular, Service",8.9,S,,,,,,,,,,,,,,,
114,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Spark Mobile Towers,,,Spark,2023.0,"In June, Connexa acquired 2degrees' passive mobile telecommunications towers from its owners, Macquarie Asset Management and Aware Super. Spark believes this will deliver greater operational efficiencies, supporting more infrastructure sharing, better network economics, and faster deployment of new digital infrastructure across Aotearoa.",,,1,,38,,"Infrastructure, Mobile, Towers",8.9,S,,,,,,,,,,,,,,,
115,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Invest in Data Centre,,,Spark,2023.0,"The first stage of our Takanini Data Centre Campus expansion was completed in August 2023, with the second stage to be developed in FY24. The data centre built-capacity market is expected to expand rapidly over the next three to five years. We will invest $250-$300 million into this high-growth market to deliver long-term, reliable returns for our shareholders.",,,1,,38,,"Invest, Data, Centre",8.9,S,,,,,,,,,,,,,,,
116,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Tasman Global Access Network,,,Spark,2023.0,"Having completed the third upgrade of the TGA cable system in FY22 through a consortium with Telstra and One New Zealand this year, we have been working on its fourth upgrade, which is anticipated to be completed in December 2023. It will further increase the capacity of the cable to service the growing demand for connectivity between Australia and New Zealand. \t",,,1,,41,,"Tasman, Access, Network",8.9,S,,,,,,,,,,,,,,,
117,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Recovering Submarine Cables,,,Spark,2023.0,"While older, retired submarine cables are benign structures; Spark has begun recovering and repurposing them this year. In June, spark recovered and sold their old ANZCAN (Australia, New Zealand, Canada) cable to Subsea Environmental Services, a US-based organization founded on responsibly recovering and recycling out-of-service submarine telecommunications cables.",,,1,,41,,"Recovering, Submarine, Cable",8.9,S,,,,,,,,,,,,,,,
118,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
119,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
