Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
20,,102.0,General Disclosures,102-12,External initiatives,,Climate Leaders Coalition (CLC),,,Spark,2023.0,"Spark is a founding member of the Climate Leaders Coalition (CLC). The CLC is a group of CEOs committed to voluntary action on climate change, measuring and publicly reporting their emissions and setting an absolute target for reducing emissions in line with the Paris Agreement.",,,1,,153,,"Climate, Coalition, CLC",111213.0,"E,G",,,,,,,,,,,,,,,
21,,102.0,General Disclosures,102-12,External initiatives,,Government-accredited voluntary Product Stewardship scheme,,,Spark,2023.0,"Spark has committed to a government-accredited voluntary product stewardship scheme for mobile phones, which the Re Mobile initiative implements. The RE: MOBILE scheme was one of the first industry schemes voluntarily accredited by the Ministry for the Environment (MfE) under the provisions of the Act.",,,1,,153,,"Government, Stewardship, Scheme",8.11,S,,,,,,,,,,,,,,,
22,,102.0,General Disclosures,102-12,External initiatives,,Digital Boost Alliance,,,Spark,2023.0,"Spark is a member of the Digital Boost Alliance, a Government-led initiative that brings together the public and corporate sectors. The initiative is set to help small and medium businesses and individuals across Aotearoa lift their use of digital technologies.",,,1,,153,,"Digital, Boost, Alliance",8.0,"S,G",,,,,,,,,,,,,,,
23,,102.0,General Disclosures,102-13,Membership of associations,"Spark New Zealand Limited is a member of the International Telecommunication Union, Infrastructure New Zealand, and GSM Association (GSMA).",,,,Spark,2023.0,,,,1,,153,,,,,,,,,,,,,,,,,,,
24,,102.0,General Disclosures,102-14,Statement from senior decision-maker,"During these uncertain times, Spark knows our shareholders have sought consistent returns. Through a focus on effective portfolio management and maximising the value of Spark's considerable portfolio of infrastructure assets, Spark has grown shareholder value over the last three years.",,,,Spark,2023.0,,,,1,,11,,,,,,,,,,,,,,,,,,,
25,,102.0,General Disclosures,102-15,"Key impacts, risks, and opportunities",,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
26,,102.0,General Disclosures,102-16,"Values, principles, standards, and norms of behavior","Spark New Zealand Limited's values include social capital, financial capital, network and technology, environment, human capital and communities.",,,,Spark,2023.0,,,,1,,6,,,,,,,,,,,,,,,,,,,
27,,102.0,General Disclosures,102-17,Mechanisms for advice and concerns about ethics,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
28,,102.0,General Disclosures,102-18,Governance structure,Spark New Zealand Limited has an eight-member board of directors and eleven leadership squads.,,,,Spark,2023.0,,,,1,,78,,,,,,,,,,,,,,,,,,,
29,,102.0,General Disclosures,102-19,Delegating authority,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
30,,102.0,General Disclosures,102-20,"Executive-level responsibility for economic, environmental, and social topics",,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
31,,102.0,General Disclosures,102-21,"Consulting stakeholders on economic, environmental, and social topics",,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
32,,102.0,General Disclosures,102-22,Composition of the highest governance body and its committees,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
33,,102.0,General Disclosures,102-23,Chair of the highest governance body,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
34,,102.0,General Disclosures,102-24,Nominating and selecting the highest governance body,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
35,,102.0,General Disclosures,102-25,Conflicts of interest,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
36,,102.0,General Disclosures,102-26,"Role of highest governance body in setting purpose, values, and strategy",,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
37,,102.0,General Disclosures,102-27,Collective knowledge of highest governance body,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
38,,102.0,General Disclosures,102-28,Evaluating the highest governance body's performance,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
39,,102.0,General Disclosures,102-29,"Identifying and managing economic, environmental, and social impacts",,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
