Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
188,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
189,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
190,,403.0,Occupational Health and Safety,403-09,Work-related injuries,"No Spark employee or contractor suffered severe injury or death over the year, and our TRIFR (Total Recordable Incident Frequency Rate) held flat at 2.13 for FY23.",,,,Spark,2023.0,,,,2,,55,,,,,,,,,,,,,,,,,,,
191,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
192,,404.0,Training and Education,404-01,Average hours of training per year per employee,,,,NO DISCLOSURE,Spark,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
193,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Spark Agile Maturity,,,Spark,2023.0,"Spark Agile's working methods support us in delivering our strategic goals through collaboration, communication, learning, and experimentation. Continuing to embed and lift our agile practices throughout the business remains a key focus.",,,2,,51,,"Agile, Maturity, Program",4816.0,S,,,,,,,,,,,,,,,
194,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Hybrid Working Program,,,Spark,2023.0,"Creating a great workplace is critical to how Spark continue to build our high-performance, adaptive and inclusive culture. After several years of COVID-19 lockdowns and remote working, Spark recognized that their people wanted flexibility. However, Spark also wanted to regain the team, social and in-person interactions they enjoyed before the pandemic, which helped their people build strong relationships and collaborate effectively.",,,2,,51,,"Hybrid, Working, Program",4816.0,S,,,,,,,,,,,,,,,
195,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Quality Coaching Program,,,Spark,2023.0,"A quality coaching program typically encompasses a well-structured and comprehensive approach to guiding individuals or teams towards their goals, whether executive, life, career or any other specialized coaching.",,,2,,52,,"Quality, Coaching, Program",4816.0,S,,,,,,,,,,,,,,,
196,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Leading-edge learning and development programmes,,,Spark,2023.0,"A leading-edge learning and development program is designed to stay at the forefront of educational and professional advancements, providing participants with the latest skills, knowledge, and strategies. The program is set to focus on developing skills relevant to the future job market, such as critical thinking, creativity, emotional intelligence, and digital literacy.",,,2,,52,,"Learning, Development, Program",4816.0,S,,,,,,,,,,,,,,,
197,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Spark Leaders,,,Spark,2023.0,"In FY23, we designed and launched a new leadership programme called Spark Leaders in partnership with BTS Australia to complement our Agile Leaders Programme. The programme has a range of learning experiences that equip leaders with the confidence to cultivate a strong culture, offer a consistent people experience and deliver excellent team outcomes.",,,2,,52,,"Training, Upgrading, Leaders",4816.0,S,,,,,,,,,,,,,,,
198,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Flagship Agile Leaders Programme,,,Spark,2023.0,"Spark also continued to deliver our flagship Agile Leaders Programme, which aims to create the conditions for innovation leadership and adaptivity across Spark. It runs over six months, focusing on building environments for people to thrive, leading innovation through design thinking, using leadership, empathy for connection and belonging and coaching for sustainable high performance.",,,2,,52,,"Flagship, Agile, Leaders",4816.0,S,,,,,,,,,,,,,,,
199,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Spark Gigs,,,Spark,2023.0,"Spark continued the roll-out of Spark Gigs, their talent marketplace, built around an online platform that allows our people to create a profile of their skills, experience, passions and aspirations and then, using AI, matches these skills and future ambitions with available opportunities within the business. Those opportunities could be a temporary job assignment in another team, an informal opportunity to put their skills to use to achieve something outside of their day-to-day role, or a mentoring opportunity, helping them learn from someone else.",,,2,,53,,"Training, Upgrading, Gigs",4816.0,S,,,,,,,,,,,,,,,
