Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
46,,,,,,,Sub total,102569.40400000001,87675.1037,84634.47899999999,110145.408,145475.23738763636,160504.70785,0.10331291243963266,,,,
47,,,,,,,Total,106279.17371,90949.9051,87462.1035,112646.7197,151768.85438763635,171708.51385000002,0.13138176171136745,,,,
48,,,,,,,1 Recycled solid waste category included in FY22 (0.15 tonnes reported) has been removed. All recycled solid waste was included under the comingled waste category and therefore the comingled waste figure for FY22 has been restated from 299.00 to 299.15.,,,,,,,,,,,
49,,,,,,,2 Inclusion of organic waste category. Organic waste is recovered in a composting facility.,,,,,,,,,,,
50,,,,,,,3 Inclusion of medical waste category. Medical waste is sent to a incineration facility.,,,,,,,,,,,
51,,,,,,,4 Septic waste includes the treatment and disposal of wastewater both on and off site.,,,,,,,,,,,
54,,,,,,,Table 3: FY23 on-site/off-site waste generated (tonnes),,,,,,,,,,,
55,,,,,,,Non-hazardous Waste,,On-site,Off-site,Total,,,,,,,
56,,,,,,,Disposal - Landfilling,,7423.065999999999,1179.3588000000002,8602.424799999999,,,,,,,
57,,,,,,,Recovery - Recycling,,-,2292.3115454545455,2292.3115454545455,,,,,,,
58,,,,,,,Recovery & Disposal - Treatment and Disposal,,-,8.76,8.76,,,,,,,
59,,,,,,,Recovery - Other,,-,299.23499999999996,299.23499999999996,,,,,,,
60,,,,,,,Disposal - Incineration (without energy recovery),,-,-,-,,,,,,,
61,,,,,,,Hazardous Waste,,,,,,,,,,,
62,,,,,,,Disposal - Landfilling,,-,-,-,,,,,,,
63,,,,,,,Recovery - Recycling,,-,2952.012518,2952.012518,,,,,,,
64,,,,,,,Recovery & Disposal - Treatment and Disposal,,154638.29115473735,2913.76895,157552.06010473735,,,,,,,
65,,,,,,,Recovery - Other,,-,-,-,,,,,,,
66,,,,,,,Disposal - Incineration (without energy recovery),,-,0.3,0.3,,,,,,,
67,,,,,,,Total waste generated (including septic waste),,162061.35715473734,9645.746813454545,171707.1039681919,,,,,,,
70,,,,,,,"G4 - MM3 | Total amounts of overburden, rock, tailings, and sludges and their associated risks.",,,,,,,,,,,
71,,,,,,,"Table 4: Total amounts of overburden, rock, tailings and sludges",,,,,,,,,,,
72,,,,,,,Operation,FY18,FY19,FY20,FY21,FY22,FY23,Trend from FY22,,,,
73,,,,,,,Mt Marion,508132,736563,935020,1702954,1821103,1544972,-0.1516284361730226,,,,
74,,,,,,,Wodgina1,-,131591,414879,-,194474,2589652,12.316186225408023,,,,
75,,,,,,,Koolyanobbing2,-,-,-,-,-,20040,-,,,,
76,,,,,,,Total,508132,868154,1349899,1702954,2015577,4154664,1.061277738334978,,,,
77,,,,,,,1 Wodgina operation recommenced.,,,,,,,,,,,
78,,,,,,,2 Kolyanobbing received tailings from Albemarle Kemerton Plant.,,,,,,,,,,,
81,,,,,,,"SASB EM-MM-160a.2 | Percentage of mine sites where acid rock drainage (ARD) is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation.",,,,,,,,,,,
82,,,,,,,Table 5: Acid Rock Drainage (ARD) potential risk across operations,,,,,,,,,,,
83,,,,,,,ARD Potential Risk,Operation,Predicted to occur,Actively mitigated,Under treatment or remediation,Comment,,,,,,
85,,,,,,,Yilgarn Hub (Iron Ore),Koolyanobbing,No,Yes,No,Carina ceased mining in 2018,,,,,,
86,,,,,,,Pilbara HubÃÂ (Iron Ore),Iron Valley,No,No,No,No,,,,,,
87,,,,,,,,Wonmunna,No,No,No,No,,,,,,
88,,,,,,,Lithium Commodities,Mt Marion,No,No,No,No,,,,,,
89,,,,,,,,Wodgina,No,Yes,No,-,,,,,,
92,,,,,,,"G4 - MM8 | Number (and percentage) of company operating sites where artisanal and small-scale mining (ASM) takes place on, or adjacent to, the site; the associated risks and the actions taken to manage and mitigate these risks.",,,,,,,,,,,
93,,,,,,,"MinRes has 0 operations (0%) where artisanal and small scale mining (ASM) takes place on, or adjacent to the site.",,,,,,,,,,,
