Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
127,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"GHG emissions broadly align with energy consumption trends, as Scope 1 emissions are influenced by fuel consumption. The total greenhouse gas emissions for Scope 1 in FY23 amounted to 218,531.",,,,Evolution Mining,2023.0,,,,GRI Index,,164,,,,E,,,,,,,,,,,,,,,
128,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,"Evolution's Scope 2 (indirect) GHG emissions, measured using the market-based approach, totalled 44,403,601 t CO2-e in FY23, reflecting a notable decrease of 15.5% compared to the FY20 emissions of 47,450. The reduction is attributed to decreased emissions from purchased electricity, particularly from renewable sources under the Cowal Power Purchase Agreement (PPA).",,,,Evolution Mining,2023.0,,,,GRI Index,,163,,,,E,,,,,,,,,,,,,,,
129,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,E,,,,,,,,,,,,,,,
130,,305.0,Emissions,305-04,GHG emissions intensity,A 4% reduction in emissions intensity (per tonne of material mined) was achieved in FY23 compared to the FY20 baseline (0.0151). These efficiency improvements can be attributed to a lower demand for diesel and electricity per tonne of material mined.,,,,Evolution Mining,2023.0,,,,,,166,,"Diesel, electricity, emissions intensity","9, 13",E,,,,,,,,,,,,,,,
131,,305.0,Emissions,305-05,Reduction of GHG emissions,,Decarbonisation strategy,,,Evolution Mining,2023.0,"Evolution actively reduces energy consumption and emissions by implementing site decarbonization strategies. The Company evaluates renewable projects, operational efficiencies, and emerging technologies for improvement. Validated by third parties, there's an 11% reduction in absolute emissions compared to the FY20 baseline.",,,,,148,,"Emission Reduction, Emission, Renewable projects","9, 13",E,,,,,,,,,,,,,,,
132,,305.0,Emissions,305-05,Reduction of GHG emissions,,Net Zero Future Balanced Business Plan (BBP) Project,,,Evolution Mining,2023.0,"ENV embedded Net Zero awareness and outcomes within the business through the FY23 Net Zero Future Balanced Business Plan (BBP) Project. Project milestones included the Mungari decarbonization roadmap, Renewable Sourcing Strategy, a Climate Risk Position Statement review, and the TNFD (V0.4) gap analysis.",,,,91,,,"Net Zero Future Balanced Business Plan Project, BPP, Climate Change","9, 11, 13, 14, 15",E,,,,,,,,,,,,,,,
133,,305.0,Emissions,305-05,Reduction of GHG emissions,,Net Zero Commitment,,,Evolution Mining,2023.0,ENV's approach to managing energy and emissions revolves around controlling our impacts on climate change through our Net Zero Commitment. ENV's Net Zero Commitment is based on baseline data derived from an aggregate of all Evolution operations' emissions in FY20.,,,,98,,,"Net Zero Commitment, Net Zero, Emission","9, 11, 13, 14, 15",E,,,,,,,,,,,,,,,
134,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
135,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions","Nitrogen oxides (NOx) and sulphur oxides (SOx) are air pollutants resulting from fossil fuel combustion. There has been a 7% decrease in nitrogen oxides (NOx), which decreased to 2,895 in FY23 compared to FY22. However, sulphur oxides (SOx) increased by 5%.",,,,Evolution Mining,2023.0,,,,GRI Index,,,,,,E,,,,,,,,,,,,,,,
136,,306.0,Waste,306-01,Waste discharge by quality and destinantion,"Waste discharge by quality and destination includes drainage leading to rivers, lakes, and wetlands amounting to 4,180 kL, land dust suppression at 1,557 kL, land irrigation at 68 kL, and other discharges totalling 2,738 kL.",,,,Evolution Mining,2023.0,,,,GRI Index,,,,,,E,,,,,,,,,,,,,,,
137,,306.0,Waste,306-02,Waste by type and disposal method,,Waste Management Plan,,,Evolution Mining,2023.0,"During FY23, ENV's operations generated approximately 23,658 tonnes of non-mineral waste, of which 75% was classified as non-hazardous waste. All waste generated was recycled or disposed of following applicable waste regulations and each operation's Waste Management Plan.",,,GRI Index,,170,,"Waste Management Plan, Waste Regulation, Non-Hazardous Waste","9, 13",E,,,,,,,,,,,,,,,
138,,306.0,Waste,306-03,Significant spiils,There were no significant spikes during this period.,,,,Evolution Mining,2023.0,,,,GRI Index,,,,,,E,,,,,,,,,,,,,,,
139,,306.0,Waste,306-04,Waste diverted from disposal,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,E,,,,,,,,,,,,,,,
140,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,E,,,,,,,,,,,,,,,
141,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,"There have been no significant breaches in compliance with environmental laws and regulations. Evolution has yet to incur substantial fines (exceeding USD 10,000) for environmental or ecological issues in the current financial year.",,,,Evolution Mining,2023.0,,,,GRI Index,,,,,,E,,,,,,,,,,,,,,,
142,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
143,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
144,,401.0,Employment,401-01,New employee hires and employee turnover,"As of June 30, 2023, Evolution has a workforce comprising 2,729 employees, in contrast to 2,689 employees at the close of FY22. The Company welcomed 641 new hires, reflecting a growth rate of 25.2%. The total turnover rate is reported at 17%.",,,,Evolution Mining,2023.0,,,,GRI Index,,121,,,,S,,,,,,,,,,,,,,,
145,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Employee benefits,,,Evolution Mining,2023.0,"ENV provides many benefits to ENV's employees that are not provided to temporary or part-time employees. The benefits include insurance, health insurance scheme, parental leave, retirement benefits and management grades, which are covered under the stock options scheme of EVN.",,,GRI Index,,,,"Employees, employees benefits, temporary, part-time","3, 8",S,,,,,,,,,,,,,,,
146,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Holistic listening strategy,,,Evolution Mining,2023.0,"ENV launched a more holistic listening strategy, allowing us to measure engagement and our people's experience throughout the employee lifecycle using the Qualtrics platform. The new tool enables benchmarking engagement externally against global, country and industry norms.",,,,68,,,"Holistic listening strategy, Employement, Engagement","3, 9",S,,,,,,,,,,,,,,,
147,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Flexible Working Playbooks,,,Evolution Mining,2023.0,"ENV has implemented Flexible Working Playbooks to facilitate formal conversations with our people, enabling the formalization of flexible work arrangements. It allows employees to work in ways that suit their lifestyle while maintaining access to development and career progression opportunities.",,,,68,,,"Flexible Working Playbooks, Working Playbooks, development","8, 9",S,,,,,,,,,,,,,,,
148,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Talent Attraction and Retention,,,Evolution Mining,2023.0,"Talented individuals play a crucial role in our business, and at ENV, we actively seek to identify, attract, and retain highly skilled professionals who align with our values. We foster the development of our people by engaging in various internal and external development opportunities.",,,,68,,,"Talent Attraction and Retention, Employee, Performance","8, 9",S,,,,,,,,,,,,,,,
149,,401.0,Employment,401-03,Parental leave,"In FY23, a total of 143 employees took parental leave. Out of those, 104 returned to work after the conclusion of their parental leave.",,,,Evolution Mining,2023.0,,,,GRI Index,,,,,,S,,,,,,,,,,,,,,,
150,,402.0,Labor/Management Relations,402-01,Minimum notice periods regarding operational changes,There were no reported strikes or lockouts exceeding one week related to operational changes during the reporting period.,,,,Evolution Mining,2023.0,,,,,,,,,,S,,,,,,,,,,,,,,,
151,,403.0,Occupational Health and Safety,403-01,Occupation health and safety management system,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
152,,403.0,Occupational Health and Safety,403-02,"Hazard identification, risk assessment, and incident investigation",,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
153,,403.0,Occupational Health and Safety,403-03,Occupational health services,,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
154,,403.0,Occupational Health and Safety,403-03,Occupational health services,,,HSE improvement,,Evolution Mining,2023.0,"Continually striving to improve the health and safety of our work practices through collaboration is a constant focus. This effort directly and positively impacts our stakeholders, including employees, contractors, suppliers, business partners, and the communities in which we operate.",,,,51,,,"Health, safety, stakeholders","8, 9, 17",G,,,,,,,,,,,,,,,
155,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,,,NO DISCLOSURE,Evolution Mining,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
