Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
10,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","A global broker network to access new markets for the Steadfast Network via inbound and outbound insurance placements. Steadfast Group has a 60% stake in UnisonSteadfast, one of the largest global networks of general insurance brokerages, with 271 brokerages across 115 countries.",,,,Steadfast Group,2023.0,,,,,,15,,,,,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","Steadfast Group is primarily focused on the SME market. The SME market is advice-driven, meaning client relationships are key to Steadfast Network brokers and Steadfast Underwriting Agencies, which provide niche advice and products for brokers. The client base is diverse: 1% uMicro (policy size $250,000) and 13% uRet. These relationships ensure that the SME market is more loyal than the corporate market.\t",,,,Steadfast Group,2023.0,,,,,,15,,,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-7,Employees,,Annual employee engagement survey,,,Steadfast Group,2023.0,"In March, Steadfast conducts our annual employee engagement survey, which measures people's emotional connection to the GroupGroup. This year, with a participation rate of 80%, the Group-wide engagement score was 80%, up from 78% in 2022. This result continues to place Steadfast in the 'high performing' zone of the engagement spectrum.",,,,,34,,"Employee, engagement survey, Approach","3, 8",S,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,Steadfast Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-9,Governance structure and composition,"Steadfast Group Limited's approach to corporate governance promotes long-term profitability and sustainability and creates shareholder value through continuous improvement in all business aspects. We strive to meet sound corporate governance expectations as part of Steadfast's broader responsibility to shareholders, employees, Steadfast Network brokers and their clients, strategic partners, and the communities in which we operate.",,,,Steadfast Group,2023.0,,,,,,6,2,,,,,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,"The Board regularly assesses the skills, knowledge, experience, diversity and independence required collectively for the Board to effectively fulfil its role. Steadfast undertakes appropriate checks before the Board appoints a Director. Steadfast provides shareholders with material information relevant to a decision on whether to elect a Director, including their skills, experience, and other directorships, as well as an acknowledgement that they will have sufficient time to fulfil their responsibilities as a Director.",,,,Steadfast Group,2023.0,,,,,,,9,,,,,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-11,Chair of the highest governance body,"Frank O'Halloran AM, Non-Executive Chair (independent), Chair Nomination Committee",,,,Steadfast Group,2023.0,,,,,,20,,,,,,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,"The Board of Steadfast provides leadership and strategic direction. The Board approves the strategy and oversees managementÃ¢ÂÂs implementation, risk management, performance management, and the instillation of values and culture.",,,,Steadfast Group,2023.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The Board delegates authority, within parameters and by formal delegations, to the Managing Director and CEO for the executive management and day-to-day operations of Steadfast. The Board regularly reviews the division of functions between the Board and management to ensure it continues to be appropriate to Steadfast's needs.",,,,Steadfast Group,2023.0,,,,,,,5,,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"The Board monitors the effectiveness of SteadfastÃ¢ÂÂs governance framework, including reporting systems and internal controls, and reviews the performance of and appoints SteadfastÃ¢ÂÂs Managing Director and CEO.",,,,Steadfast Group,2023.0,,,,,,,2,,,,,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-15,Conflict of interest,"By SteadfastÃ¢ÂÂs Code of Conduct, applicable laws and regulations, Steadfast seeks to manage conflicts of interest appropriately. SteadfastÃ¢ÂÂs Code of Conduct sets out the framework for identifying, preventing and mitigating conflicts of interest - actual, perceived or potential. Our people are expected to avoid any conflicts between Steadfast and their interests. Companies within the Steadfast Group act in their best corporate interests within a normal commercial framework regarding the interests of insureds (for brokers), contractual commitments, binder arrangements with underwriters and regulatory and other requirements.",,,,Steadfast Group,2023.0,,,,,,,11,,,,,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-16,Communication of critical concerns,,Whistleblower policy,,,Steadfast Group,2023.0,"Steadfast Group's whistleblower policy encourages people to report or disclose corruption, fraud, tax evasion or avoidance, misconduct, and improper state of affairs within the corporate sector. It provides appropriate protections to whistleblowers to facilitate uncovering corporate crime and combating poor compliance.",,,,,39,11,"Whistleblower, Corporate crime reporting, Policy",16,S,,,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,"The Board uses a skills matrix that identifies the competencies and diversity required to enable the Board to fulfil its responsibilities, including a deep understanding of the insurance industry, corporate management and operational and financial matters. The Board regularly reviews its competencies and composition to ensure it collectively covers the skills needed to address existing and emerging business and governance issues. Each Director brings a range of experience and expertise to the Board and devotes significant time and resources to discharge their duties.",,,,Steadfast Group,2023.0,,,,,,,3,,,,,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,"The Chair oversees the performance of the Board, its committees, and each NED. The Board Charter provides that the Board is responsible for developing and implementing a formal process to assess its performance. The Board and each committee established by the Board review their performance annually by reference to their charter and the performance of each NED.",,,,Steadfast Group,2023.0,,,,,,,9,,,,,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-19,Remuneration policies,"Our remuneration policy considers individual performance, market conditions, retention of our quality team, and encouragement to continue to outperform without increasing the group's risk profile. Our short-term and long-term incentives are aligned with the growth in shareholder value. Independent advice is obtained regularly.",,,,Steadfast Group,2023.0,,,,,,"3, 57",,,,,,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-20,Process to determine remuneration,,Remuneration framework,,,Steadfast Group,2023.0,The Group's executive remuneration framework ensures that performance-related rewards are competitive and appropriate for the results delivered. The framework aligns executive reward with achieving strategic objectives and creating sustainable long-term value for shareholders and conforms to market practice for delivering remuneration. The incentive schemes are designed to incentivise better performance than the market.,,,,,"54, 56",,"Executive remuneration framework, Performance alignment, Reward","8, 10, 12",S,,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-21,Annual total compensation ratio,,,,NO DISCLOSURE,Steadfast Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"SteadfastÃ¢ÂÂs Board and management recognise the importance of identifying and managing environmental, social, and governance (ESG) risks as part of our responsibility to shareholders, the communities, and the environment in which we operate.",,,,Steadfast Group,2023.0,,,,,,,16,,,,,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-23,Policy commitments,Improving our environmental performance by minimising the environmental impact of our operations through reducing emissions. Minimising the environmental impact of our Network brokers and underwriting agencies by expanding our support to them as we transition to a lower carbon economy.,,,,Steadfast Group,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-24,Embedding policy commitments,We are committed to improving our environmental performance by minimising the environmental impact of our operations through addressing climate change and the transition to a lower-carbon economy. We support this goal through a carbon-neutral transition plan (CNTP). Green travel policy. Green energy. Carbon offsetting. Electronic waste recycling. FSl. Landcare Australia Sponsorship,,,,Steadfast Group,2023.0,,,,,,27,,,,,,,,,,,,,,,,,,,,,
30,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,Risk management tools,,,Steadfast Group,2023.0,"Steadfast Risk Group provide our Network brokers with a unique suite of risk management tools that can help them detect, determine and monitor key strategic and operational risks in a structured and manageable way. By thoroughly evaluating and understanding potential risks, clients can make informed decisions and take proactive measures to protect their interests. With an ever-evolving threat landscape, incorporating comprehensive risk assessments into a broker's renewal process helps their client's resilience.",,,,,"34, 38",,"Risk management tools, Client protection, Network brokers","8, 9",S,,,,,,,,,,,,,,,,,
31,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,Responsible selling practices,,,Steadfast Group,2023.0,The Steadfast Broker Code of Conduct includes the following drivers and behaviours to support brokers in meeting and exceeding the expectations of their customers and the broader community. Our network brokers are guided by regulations and comply with financial services laws to deliver responsible selling practices that meet their client's requirements.,,,,,"39, 49",,"Broker Code of Conduct, Responsible selling, Regulation compliance","8, 9",S,,,,,,,,,,,,,,,,,
32,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,"Members of staff or indeed any other person(s) who wish to report a concern about misconduct or an improper state of affairs may also contact, particularly if the concern relates to the senior manager named above, the Chair of the Audit & Risk Committee, Ms Joan Cleary, who may be contacted on joan.cleary@steadfast.com.au. It may also be appropriate to contact the Chair of the Audit & Risk Committee regarding potential fraud or misappropriation, weaknesses in internal controls, or the accuracy of the information being provided within the organisation to senior managers or the Board; the auditor of the Company or a related body of the Company; a lawyer to obtain advice, or legal representation, about whistleblowing; ASIC, APRA, the ATO or another prescribed Commonwealth authority; or any other eligible recipient under the Corporations Act.",,,,Steadfast Group,2023.0,,,,,,,,,,,,Whistleblower policy,,,,,,,,,,,,,,,
33,,2.0,General Disclosures,2-27,Compliance with laws and regulations,Steadfast Group continues to adhere to the corporate governance principles set out by the ASX Corporate Governance Council. Our governance framework and robust risk management strategies are detailed and available on our investor website. I note another year in which no material departed from these principles existed.,,,,Steadfast Group,2023.0,,,,,,3,,,,,,,,,,,,,,,,,,,,,
34,,2.0,General Disclosures,2-28,Membership associations,"As part of our commitment to human rights, Steadfast is a member of The Freedom Hub, an organisation that helps people who have experienced human trafficking and slavery. The Freedom Hub Survivor School provides survivors with long-term support by running free, personalised classes to assist them in recovering from trauma and becoming ready to work.",,,,Steadfast Group,2023.0,,,,,,35,,,,,,,,,,,,,,,,,,,,,
35,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Steadfast Goldseal Customer Advocacy Program,,,Steadfast Group,2023.0,"Further, the objective of the Steadfast Goldseal Customer Advocacy Program is to ""Make every client of a Steadfast business the sole focus of every broking transaction. The broker will act in the client's best interestÃ¢ÂÂwhether that coincides with their best interest."" The Steadfast customer advocacy service was established in October 2021 and has since assisted in 67 customer advocacy cases.",,,,,"1, 38",,"Customer advocacy, Client focus, Program","8, 9",S,,,,,,,,,,,,,,,,,
36,,2.0,General Disclosures,2-30,Collective bargaining agreements,,,,NO DISCLOSURE,Steadfast Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,3.0,Material Topics,3-1,Process to determine material topics,"We have considered how to help make a difference in the world's most pressing environmental and social challenges. Given the nature of our business and sphere of influence, we are focusing on five United Nations Sustainable Development Goals (UN SDGs) aligned with our business and culture and against which we feel we can have the most impact.",,,,Steadfast Group,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,,
