Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
160,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
161,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,NAIDOC Week,,,Dexus,2023.0,"This year's theme, 'For our Elders' for NAIDOC Week, recognised the prominent place Elders continue to hold in Aboriginal and Torres Strait Islander communities and families. NAIDOC Week was celebrated across Dexus' properties through various customer activations. At Indooroopilly Shopping Centre, local Indigenous artist Matt Robert was commissioned to create the artwork Ngalin Ayeye (Our Yarn), narrating the connection of the lands on the shopping centre site and surrounding areas to the local Aboriginal and Torres Strait Islander people.",,,Data pack,,55,,"NAIDOC Week, Indigenous artist, shopping centre",10,S,,,,,,,,,,,,,,,
162,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,Anti-Modern Slavery Working Group,,,Dexus,2023.0,"Dexus has an Anti-Modern Slavery Working Group responsible for coordinating the group's approach to identifying, assessing, and addressing modern slavery risk in Dexus operations and supply chain.",,,Data pack,,75,,"Anti-Modern Slavery Working Group, modern slavery risk, supply chain","8, 16","S, G",,,,,,,,,,,,,,,
163,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
164,,412.0,Human Rights Assessment,412-01,Operations that have been subject to human rights reviews or impacts assessments,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
165,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
166,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
167,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
168,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
169,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
170,,414.0,Supplier Social Assessment,414-02,Negative social impacts in the supply chain and actions taken,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
171,,415.0,Public Policy,415-01,Political contributions,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
172,,416.0,Customer Health and Safety,416-01,Assessment of the health and safety impacts of product and service categories,"In 2023, Dexus received 100% in safety audit scores.",,,,Dexus,2023.0,,,,Data pack,,52,,,,,,,,,,,,,,,,,,,
173,,416.0,Customer Health and Safety,416-02,Incidents of non-compliance concerning the health and safety impacts of products and services,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
174,,417.0,Marketing and Labeling,417-01,Requirements for product and service information and labeling,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
175,,417.0,Marketing and Labeling,417-02,Incidents of non-compliance concerning product and service information and labeling,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
176,,417.0,Marketing and Labeling,417-03,Incidents of non-compliance concerning marketing communications,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
177,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Business Continuity and Disaster Recovery,,,Dexus,2023.0,"Dexus aims to have the most efficient systems and processes, including financial accounting and operational systems. Regular reviews of policies and procedures on information security are undertaken. Dexus has comprehensive Business Continuity and Disaster Recovery plans, which are tested annually.",,,Data pack,,25,,"Business Continuity and Disaster Recovery, operational system, information security",16,G,,,,,,,,,,,,,,,
178,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Disaster recovery training,,,Dexus,2023.0,"Regular training, testing and disaster recovery activities are conducted, along with the employment of data security software, to assist in reducing the risk of threats or breaches to data. Dexus also educates and trains its people on protecting their data.",,,Data pack,,25,,"Disaster recovery, data security, breach of data",16,G,,,,,,,,,,,,,,,
179,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Cyber attacks review,,,Dexus,2023.0,"Additional reviews have been undertaken in response to the increased frequency and nature of cyber-attacks experienced across the broader Australian corporate landscape. Mitigation strategies are in place to address potential cyber security threats to, or via, Dexus' assets.",,,Data pack,,25,,"Cyber-attack, corporate landscape, cyber security",16,G,,,,,,,,,,,,,,,
180,,419.0,Socioeconomic Compliance,419-01,Non-compliance with laws and regulations in the social and economical area,,,,NO DISCLOSURE,Dexus,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,Total disclosure,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,Total no of reported disclosure over maximum disclosure (source:GRI index),117/148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,Average completion rate,0.790541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,Maximum disclosure,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
